item_id,item_type,item_name,country,user_type,interest,vibe,budget_usd,travel_month,popularity_score,season_match,difficulty_match,interest_match,budget_match,is_offbeat,recommendation_score
4f977020-90bd-4f7c-bcc9-934721a6fee2,event,Wangala Festival,India,family,culture,luxury,458.02,9,0.58,0.2,0.7,0.45,1.0,0,0.5531
3d31f252-4f9a-4356-bdae-8545ae9703a7,destination,Brisbane,Australia,solo,food,relaxed,4867.24,8,0.5,1.0,0.6,0.45,1.0,0,0.7122
f36896d3-1d0b-4700-a1ef-da3dfa5b3bfd,destination,Montreal,Canada,solo,nature,spiritual,467.95,11,0.5,0.2,0.6,0.3,0.65,0,0.4584
fca12ff6-8530-43ea-abbc-b44f8208dc0c,event,Pongal,India,family,spiritual,luxury,2914.43,4,0.85,1.0,0.7,0.3,1.0,0,0.7615
a7468fb6-78a9-4c00-97a3-4039d82f1172,destination,Bratislava,Slovakia,couple,nature,budget,331.83,3,0.5,1.0,0.6,0.3,0.35,0,0.5608
5609b889-a495-465f-8bf1-f7f263b92fd4,trek,John Muir Trail,USA,couple,nature,budget,102.29,4,0.92,0.2,0.7,0.3,0.1,0,0.4481
f309fa46-c869-421c-b005-a6a9d2773f4f,destination,Ottawa,Canada,solo,offbeat,budget,906.24,3,0.5,1.0,0.6,0.3,0.85,0,0.5744
b8c68ff0-dc3a-448a-b059-ef11b3c5a6af,event,Aurora Festival,Norway,solo,spiritual,budget,893.59,1,0.76,1.0,0.7,0.3,1.0,0,0.7515
a4d9733a-4b70-45c8-921d-a6f31ff2b594,event,Burning Man,USA,couple,culture,budget,2918.16,11,0.9,0.2,0.7,0.45,1.0,0,0.6187
cef3fd1d-22ba-4fa1-845e-7be2b4b84013,destination,Seattle,United States,solo,spiritual,offbeat,570.54,2,0.5,1.0,0.6,0.3,0.65,0,0.6072
861cc9d0-a75d-44a4-86bc-c3dafc4d6b31,event,Lantern Festival,China,family,food,luxury,262.66,7,0.89,0.2,0.7,0.3,0.85,0,0.5728
67a9758a-c377-4f9f-838a-9cff840290c6,destination,Ubud,Indonesia,family,offbeat,spiritual,1798.96,10,0.5,1.0,0.6,0.45,1.0,1,0.8477
a4321d35-6d5f-4868-94a6-f56603ef6f7e,trek,Dolomites Alta Via 1,Italy,family,culture,luxury,269.86,12,0.89,0.2,0.1,0.3,0.35,0,0.3832
b8713eaa-330e-4058-8bed-0bd0be099904,destination,Denver,USA,couple,culture,budget,1837.13,9,0.5,1.0,0.6,0.3,1.0,0,0.6646
f4cf968c-da1b-4ad8-84ec-e70745c57b38,event,Tawang Festival,India,solo,offbeat,budget,3816.94,12,0.61,0.2,0.7,0.3,1.0,0,0.478
c487d769-45ba-4a03-9b49-dba80237b451,destination,Nairobi,Kenya,family,food,spiritual,5533.1,11,0.5,1.0,0.6,0.3,1.0,0,0.6728
9877,trek,Hooker Valley Track,New Zealand,solo,culture,spiritual,2053.94,5,0.53,0.75,0.92,0.2,0.78,0,0.55
82c753cd-881a-4aff-bcfd-ca6c448bbcc2,trek,Drakensberg Amphitheatre,South Africa,family,adventure,budget,243.37,5,0.78,0.2,0.1,0.75,0.35,1,0.4857
3992a164-9617-4938-b615-17c83de661eb,destination,Bali (Denpasar/Ubud),Indonesia,solo,nature,relaxed,343.25,1,0.5,0.2,0.6,0.55,0.35,0,0.4579
9340,destination,Machu Picchu,Peru,couple,spiritual,budget,974.45,4,0.61,0.9,0.83,0.5,0.91,0,0.72
b7a5f509-97e9-4dbb-b9fa-daf39cbf9434,destination,Azores,Portugal,solo,nature,thrill,560.75,6,0.5,1.0,0.6,0.4,0.65,1,0.6705
0c7d652a-36c9-489a-969c-2d3666830dd8,trek,Zanskar Valley Trek,India,couple,food,luxury,247.44,12,0.72,0.2,0.7,0.3,0.35,1,0.4402
a1e610ba-d4ca-48ff-885c-3d53a34a20fd,trek,Annapurna Base Camp Trek,Nepal,couple,nature,relaxed,5865.17,6,0.94,0.65,0.7,0.3,1.0,0,0.697
b30e0654-2b4e-414e-a55f-94189db209e3,destination,Cologne,Germany,family,food,spiritual,1749.86,9,0.5,1.0,0.6,0.45,1.0,0,0.7278
ddc13778-30d9-46ea-8451-fec87cedc72f,destination,Puglia,Italy,family,offbeat,relaxed,1789.89,1,0.5,1.0,0.6,0.55,1.0,1,0.9031
cfb70e7d-8a78-48bd-ad29-302ca3bb74bb,event,Teej in Jaipur,India,family,adventure,offbeat,6498.31,3,0.72,0.2,0.7,0.3,1.0,0,0.546
1226b473-c1ab-4f8e-a370-a4af5ca593a5,destination,Bandung,Indonesia,solo,nature,offbeat,2802.15,5,0.5,1.0,0.6,0.3,1.0,0,0.6729
9334,event,Inti Raymi,Peru,couple,adventure,thrill,2529.81,11,0.71,0.5,0.98,0.39,0.0,0,0.33
15c6917e-491f-44a0-8d92-d4684e203cb2,event,Bathukamma,India,family,culture,budget,7085.57,7,0.71,0.2,0.7,0.45,1.0,0,0.5984
d83c8b7d-686d-42df-a4c8-6cbdecc9dc3d,destination,Ella,Sri Lanka,solo,spiritual,offbeat,1783.36,7,0.5,1.0,0.6,0.3,1.0,0,0.688
daf8f848-53e0-4f6c-9929-fd2b23503e71,destination,Amsterdam,Netherlands,solo,spiritual,offbeat,845.8,8,0.5,1.0,0.6,0.3,0.85,0,0.6661
175d2974-24af-4f4e-a467-c92986b8e1d7,destination,Castries,Saint Lucia,family,spiritual,thrill,358.18,4,0.5,1.0,0.6,0.4,0.35,1,0.5944
5fc439b8-2340-4bf0-80c8-fcfcc2affa09,destination,Cornwall,United Kingdom,family,spiritual,thrill,167.25,12,0.5,1.0,0.6,0.4,0.1,1,0.5955
0c45825f-faf6-402e-989c-0cc11d6fd168,destination,Freiburg,Germany,family,spiritual,offbeat,354.16,11,0.5,1.0,0.6,0.4,0.35,1,0.6615
4ef192ab-c7b3-4276-9a90-f55d0dd1235a,event,Teej Festival,Nepal,couple,nature,thrill,5791.59,3,0.71,0.2,0.7,0.3,1.0,0,0.5805
6329a75e-f959-4839-9023-afcb227d3cfa,destination,Manama,Bahrain,couple,offbeat,spiritual,6732.82,5,0.5,1.0,0.6,0.3,1.0,0,0.6203
9372,event,Inti Raymi,Peru,solo,spiritual,spiritual,1554.68,11,0.69,0.5,0.77,0.38,0.32,0,0.39
4c8c7842-836b-4eb1-bebb-1d61c2c53543,destination,Izmir,Turkey,family,culture,thrill,6636.66,12,0.5,1.0,0.6,0.3,1.0,0,0.652
3e9bc091-c324-41d5-880b-35070ebd7d68,destination,Manchester,United Kingdom,family,adventure,offbeat,6123.82,7,0.5,1.0,0.6,0.3,1.0,0,0.6948
862fb5cf-df94-471e-ae5a-fea924802b17,destination,Manama,Bahrain,family,nature,relaxed,1914.77,5,0.5,1.0,0.6,0.3,1.0,0,0.7097
0d4a810d-b0a0-4614-ab47-9cbf9ae5a31a,destination,Bora Bora,French Polynesia,solo,food,budget,492.51,4,0.5,1.0,0.6,0.3,0.65,1,0.6015
1226b473-c1ab-4f8e-a370-a4af5ca593a5,destination,Bandung,Indonesia,family,spiritual,budget,760.85,10,0.5,1.0,0.6,0.3,0.85,0,0.662
9941,event,Ice Music Festival,Norway,couple,culture,luxury,7716.25,12,0.36,0.75,0.89,0.16,0.06,1,0.42
4534de7f-7370-4ab8-b87c-f402b73acd1d,destination,Fortaleza,Brazil,family,food,luxury,1882.15,3,0.5,1.0,0.6,0.45,1.0,0,0.6662
f5d6f5b1-67e2-42f3-9601-a84639f041c4,destination,Apia,Samoa,couple,culture,offbeat,442.18,2,0.5,1.0,0.6,0.4,0.35,1,0.7155
5f210a7f-3d10-4f4f-a9d3-2cbdff470427,event,Balloon Festival,Myanmar,couple,spiritual,budget,226.29,2,0.72,1.0,0.7,0.3,0.65,0,0.6688
f39baae1-5197-4d0c-985d-85f5833c0e27,event,Phi Ta Khon Ghost Festival,Thailand,family,offbeat,offbeat,929.19,9,0.58,0.2,0.7,0.3,1.0,0,0.4445
065683ae-476b-4a96-8591-6bc9fe153ce2,destination,Abu Dhabi,United Arab Emirates,couple,nature,thrill,80.72,4,0.5,1.0,0.6,0.45,0.1,0,0.6064
9319,destination,Cusco,Peru,couple,food,thrill,820.48,1,0.63,0.6,0.9,0.29,0.94,0,0.55
6862cd1a-fb9b-42f7-adc8-92307eba708a,destination,Mumbai,India,family,adventure,thrill,3102.79,3,0.5,1.0,0.6,0.3,1.0,0,0.6475
cee23d7e-2cb1-4651-898a-87871d03c075,destination,Las Vegas,United States,couple,spiritual,spiritual,1537.56,8,0.5,1.0,0.6,0.3,1.0,0,0.6793
03c9aac2-058e-4820-9480-a9883414cf71,destination,Miami,USA,family,food,spiritual,530.72,1,0.5,1.0,0.6,0.3,0.65,0,0.5968
833ed504-6160-4280-8ac2-d9504f106b39,event,Nuakhai,India,family,adventure,offbeat,524.97,12,0.55,0.2,0.7,0.3,1.0,0,0.4789
7d4bbe48-a868-4c63-9fed-340862ba3fd0,destination,Orlando,United States,couple,nature,thrill,502.11,5,0.5,1.0,0.6,0.4,0.65,0,0.6121
edd21022-869b-4c2d-826c-1c666c957f18,destination,Buenos Aires,Argentina,family,adventure,thrill,160.02,1,0.5,0.2,0.6,0.3,0.1,0,0.3097
707999a1-59dc-490b-ae1b-d425915ea4a7,event,Fes Festival of World Sacred Music,Morocco,family,culture,luxury,2015.03,2,0.69,1.0,0.7,0.3,1.0,0,0.7657
147aa484-9e68-4f15-baf7-a7abab2ab280,trek,Dolomites Alta Via 1,Italy,family,offbeat,spiritual,601.95,1,0.89,0.2,0.1,0.3,1.0,0,0.4644
a719403f-be93-427b-845b-48fd633e67ed,destination,Granada,Spain,solo,food,budget,3417.58,5,0.5,1.0,0.6,0.45,1.0,0,0.6941
677590b4-16f5-4e6a-af8f-8f286c8dbb33,destination,Cancun,Mexico,couple,adventure,luxury,4885.7,7,0.5,1.0,0.6,0.3,1.0,0,0.6438
9b28beb0-51dc-4e34-94f8-3bce61884b1f,destination,Hobart,Australia,couple,culture,spiritual,5688.92,10,0.5,1.0,0.6,0.45,1.0,0,0.6651
859a2bf3-244a-41ac-8af8-289132b59b92,destination,San Marino,San Marino,couple,culture,spiritual,227.84,12,0.5,1.0,0.6,0.3,0.1,1,0.5528
03d79fa3-d7c2-4b26-9ac0-9f8c0751d800,destination,Quebec City,Canada,solo,adventure,relaxed,136.24,3,0.5,1.0,0.6,0.3,0.1,0,0.5791
c5324637-40bf-485f-b2d6-7a5b648b192b,trek,Milford Track,New Zealand,family,spiritual,spiritual,2437.92,4,0.94,1.0,0.1,0.3,1.0,0,0.7077
12f4c907-b35c-487e-9ba3-177759796cc6,event,Lanten Ethnic Festival,Laos,solo,offbeat,offbeat,929.2,8,0.48,0.2,0.7,0.3,1.0,0,0.4185
9611,event,Arctic Light Festival,Iceland,solo,offbeat,offbeat,4643.05,3,0.65,0.83,0.85,0.72,0.46,1,0.73
4f6cb499-5153-44bb-95f2-4e8a925415dc,event,Telluride Bluegrass Festival,USA,couple,adventure,relaxed,1299.3,7,0.78,0.2,0.7,0.3,1.0,0,0.5832
b1d774ee-2bc2-4cb7-b31f-4dddff0df5ef,destination,Medellín,Colombia,family,nature,offbeat,1736.29,4,0.5,1.0,0.6,0.3,1.0,0,0.6713
7289278f-0b3c-4eeb-b157-4f60e510b487,destination,Asunción,Paraguay,family,adventure,spiritual,7083.52,4,0.5,1.0,0.6,0.3,1.0,0,0.6412
b27fec71-341b-4cfa-b6a3-890b8b8974ae,destination,Vladivostok,Russia,couple,nature,offbeat,289.37,8,0.5,1.0,0.6,0.3,0.1,0,0.5593
3c031ca6-8bb3-4184-9ffa-71ae5405e693,event,Songkran Water Festival,Thailand,solo,food,luxury,303.95,10,0.96,0.2,0.7,0.3,0.85,0,0.5962
3d92a5fe-7a2a-4ba3-b763-6e436e100123,destination,Brussels,Belgium,couple,offbeat,spiritual,1198.76,12,0.5,1.0,0.6,0.3,1.0,0,0.6243
0e0c2262-f99a-459f-b583-a245bfa6ecae,destination,Miami,USA,family,food,thrill,7171.3,12,0.5,1.0,0.6,0.3,1.0,0,0.6466
05a0df64-9277-4583-9e01-9534ec3d78f0,destination,Harbin,China,family,nature,offbeat,432.6,6,0.5,1.0,0.6,0.3,0.35,0,0.5571
34b1eea8-81d7-4fc3-a82b-41e0b223b7a0,destination,Yangon,Myanmar,family,offbeat,offbeat,95.68,10,0.5,1.0,0.6,0.3,0.1,0,0.4884
51e86603-d3e8-4647-997c-9aa5ec6fe2e6,event,Edinburgh Festival Fringe,UK,solo,food,relaxed,7520.47,8,0.93,1.0,0.7,0.3,1.0,0,0.782
0e7dba19-9d28-4d27-bcad-46a6822216e4,event,Roskilde Festival,Denmark,family,spiritual,thrill,7739.78,5,0.87,1.0,0.7,0.3,1.0,0,0.8108
7bba4c45-1b60-4775-b6d0-1e4766fb07c1,destination,Berlin,Germany,couple,spiritual,spiritual,1691.47,3,0.5,1.0,0.6,0.3,1.0,0,0.648
ded7593e-490e-4030-a205-512557d8969b,event,Dubai Shopping Festival,UAE,family,nature,budget,1448.9,7,0.81,0.2,0.7,0.3,1.0,0,0.5727
9686,event,Bali Arts Festival,Indonesia,family,nature,offbeat,2713.92,6,0.7,0.94,0.85,0.21,0.69,1,0.6
d1af5098-b587-4f65-83f2-883a44af84ac,trek,Upper Mustang Trek,Nepal,couple,nature,relaxed,5030.99,12,0.78,0.2,0.7,0.3,1.0,1,0.5382
70dcf3f4-52ef-40a1-99b1-61746176a59e,trek,Dhofar Mountains,Oman,couple,culture,luxury,7463.25,7,0.6,0.2,0.7,0.3,1.0,1,0.4995
6f04cd25-dcf4-4881-9871-ef3874adda9b,destination,Québec City,Canada,couple,offbeat,budget,1602.04,7,0.5,1.0,0.6,0.3,1.0,0,0.6223
399007cb-2373-4a60-97b2-7e129eb2eb91,destination,Lautoka,Fiji,couple,food,offbeat,182.65,10,0.5,1.0,0.6,0.4,0.1,1,0.6402
2f39e52c-29a0-48fe-a733-3e10b630ed79,destination,Izmir,Turkey,couple,adventure,relaxed,352.16,10,0.5,1.0,0.6,0.4,0.35,0,0.6177
eec6f8a4-dcd3-4ba7-865e-cdcac006d538,destination,Ashgabat,Turkmenistan,family,offbeat,luxury,5415.69,11,0.5,1.0,0.6,0.45,1.0,1,0.838
6300d12c-a979-4f3a-93b0-195028cf233a,destination,Trinidad,Cuba,couple,adventure,offbeat,1002.26,4,0.5,1.0,0.6,0.4,1.0,1,0.7627
20d2fb1c-727e-478e-bbd2-45d8e86f8e6c,trek,Snowman Trek,Bhutan,family,culture,offbeat,550.08,10,0.65,1.0,0.1,0.3,0.85,1,0.7145
59c3c0da-4d99-4ba9-bd59-7a183ca5d59e,destination,Hamilton,Bermuda,solo,nature,offbeat,258.34,5,0.5,1.0,0.6,0.45,0.1,0,0.5835
e78f9995-7db5-4c0a-b10c-fbea2d2e6d9b,destination,Tartu,Estonia,solo,offbeat,luxury,1908.81,10,0.5,1.0,0.6,0.3,1.0,0,0.6603
c5324637-40bf-485f-b2d6-7a5b648b192b,trek,Milford Track,New Zealand,couple,nature,spiritual,262.17,9,0.94,0.2,0.7,0.45,0.35,0,0.5104
079930ec-0657-48aa-9f70-e9ba8151ddd3,destination,Manila,Philippines,solo,food,relaxed,1019.95,2,0.5,1.0,0.6,0.45,1.0,0,0.7073
7ec66131-e3e4-4784-a57b-7a79dfbbf4c5,destination,Darwin,Australia,solo,spiritual,spiritual,7201.61,5,0.5,1.0,0.6,0.3,1.0,0,0.7109
426596a5-aaa7-4c6d-acc3-663dea53b56a,destination,Lucca,Italy,solo,offbeat,thrill,54.65,3,0.5,1.0,0.6,0.45,0.1,1,0.6963
a49323e9-b165-4a26-8ff5-6866e8d0bfe6,destination,Sofia,Bulgaria,solo,adventure,spiritual,3397.99,9,0.5,1.0,0.6,0.3,1.0,0,0.6617
be4cf579-ab8d-4ec5-b6ee-b0be7a58baa1,destination,Busan,South Korea,family,adventure,thrill,4205.56,7,0.5,1.0,0.6,0.3,1.0,0,0.7041
9595,event,Dia de los Muertos,Mexico,family,culture,luxury,5503.67,7,0.84,0.57,0.93,0.88,0.41,0,0.7
2edcd33d-5ebb-40fc-9b31-090fa76f51a6,destination,Freiburg,Germany,solo,spiritual,thrill,3374.65,1,0.5,1.0,0.6,0.3,1.0,1,0.6807
e1f4c1c6-8df0-46c4-91b9-b51121135d78,trek,Zanskar Range,India,family,nature,relaxed,6633.28,12,0.5,0.2,0.1,0.3,1.0,1,0.365
9278,trek,Dragon Back Ridge Trek,Bhutan,couple,offbeat,relaxed,979.55,8,0.49,0.5,0.74,0.35,0.92,0,0.53
18ef9149-3cb6-4a19-bdf0-d4899f22d5ec,destination,Macau,China,family,offbeat,budget,1790.05,9,0.5,1.0,0.6,0.3,1.0,0,0.6163
552613d1-a4bf-48c4-8017-6ffa92fd7f06,destination,Paramaribo,Suriname,solo,spiritual,relaxed,5708.17,6,0.5,1.0,0.6,0.3,1.0,0,0.7113
b507d099-8079-4693-a5bc-f87c8941b834,trek,Tour du Mont Blanc,France,couple,offbeat,budget,3550.79,7,0.9,1.0,0.7,0.3,1.0,0,0.7498
eb60f500-5809-49db-a5a8-3089531fa9f3,destination,Athens,Greece,family,spiritual,relaxed,7364.03,9,0.5,1.0,0.6,0.3,1.0,0,0.6771
f06034a3-aad2-426a-a257-0114e8b51893,destination,Colmar,France,couple,spiritual,offbeat,107.72,7,0.5,1.0,0.6,0.4,0.1,1,0.6908
3a17de93-bccf-4d0a-ab7d-687ca4afdf04,destination,Singapore,Singapore,solo,offbeat,offbeat,6446.28,3,0.5,1.0,0.6,0.3,1.0,0,0.6312
7a04c983-c1d6-4e20-8815-152d5e1e77f7,destination,Amman,Jordan,couple,food,spiritual,1617.52,12,0.5,1.0,0.6,0.45,1.0,0,0.7118
0aae960a-92d5-4f25-a568-4cd6bb1588d6,destination,Charleston,United States,solo,adventure,luxury,127.02,7,0.5,1.0,0.6,0.3,0.1,0,0.5522
49769b71-16bc-4994-9e45-5167385479c6,destination,Nukuʻalofa,Tonga,solo,food,luxury,179.04,8,0.5,1.0,0.6,0.3,0.1,1,0.5448
2a6bfbdf-af71-43ea-a323-4de9e08c9c91,destination,Honolulu,USA,family,food,offbeat,210.83,4,0.5,1.0,0.6,0.3,0.1,0,0.5232
12f46f20-1f52-4778-b96a-cd450194157b,destination,Guilin,China,solo,adventure,budget,3145.89,8,0.5,1.0,0.6,0.3,1.0,1,0.679
e998aa87-1617-4a10-86b0-a61b7ddb91d9,destination,Port Louis,Mauritius,solo,food,thrill,732.95,10,0.5,1.0,0.6,0.45,0.85,0,0.6688
6f7e6764-e2f7-40d8-ac6e-85ad15f80bb6,event,Konark Dance Festival,India,family,nature,budget,1983.98,12,0.74,1.0,0.7,0.3,1.0,0,0.7429
17a2ff99-0606-461f-8214-df19ecd17ea4,destination,Sofia,Bulgaria,couple,nature,budget,725.4,4,0.5,1.0,0.6,0.3,0.85,0,0.6491
eff4e75a-0945-4b21-9e4c-7aab3f55758d,destination,Krakow,Poland,family,culture,spiritual,1702.63,1,0.5,0.2,0.6,0.3,1.0,0,0.4856
238f9095-69eb-43b4-9e2b-06699d965a43,destination,Santa Marta,Colombia,couple,food,spiritual,633.65,3,0.5,1.0,0.6,0.45,0.85,1,0.7032
9552,destination,Ninh Binh,Vietnam,couple,culture,thrill,4278.09,12,0.59,0.1,0.93,0.19,0.58,0,0.29
aaeb7f60-6cd2-42b7-a517-8a4ad980da1a,destination,Antwerp,Belgium,couple,spiritual,offbeat,4561.57,3,0.5,1.0,0.6,0.3,1.0,0,0.6644
46b5739d-6001-4569-8aaf-a531805009b9,trek,Dolpo Trek,Nepal,couple,adventure,thrill,2457.54,5,0.63,0.2,0.7,0.85,1.0,1,0.6562
9010,destination,Alexandria,Egypt,couple,nature,spiritual,208.88,11,0.54,0.95,0.93,0.21,0.42,0,0.57
3061d8c6-af21-46d8-90e2-b9eed50c7c42,event,La Tomatina,Spain,family,food,budget,2603.03,3,0.91,0.2,0.7,0.3,1.0,0,0.5816
bad754f5-37a6-4cb6-b971-ad15424e2506,destination,Boston,United States,family,food,thrill,221.71,10,0.5,1.0,0.6,0.45,0.1,0,0.6057
e6fb2e20-63c0-4400-8f23-2a8b6c38d3f2,destination,Cali,Colombia,couple,food,offbeat,7740.43,8,0.5,1.0,0.6,0.45,1.0,0,0.6899
9242,event,Camel Wrestling Festival,Turkey,couple,culture,budget,3198.88,4,0.44,0.69,0.98,0.45,0.65,1,0.62
2f2e892c-c73c-4776-b197-a12e5981b98b,destination,Queenstown,New Zealand,couple,adventure,budget,1449.95,12,0.5,1.0,0.6,0.3,1.0,0,0.6887
98c9ebb3-aead-4945-8a7b-02d214114543,destination,Cozumel,Mexico,solo,food,spiritual,234.92,8,0.5,1.0,0.6,0.45,0.1,1,0.5896
cc3948f8-9505-46ca-9f02-24300afc3fa0,event,Naadam Festival,Mongolia,solo,culture,spiritual,5319.88,7,0.83,1.0,0.7,0.45,1.0,0,0.8193
8b1e7d0c-8733-447d-9e86-df754f45f108,event,Onam,India,couple,culture,luxury,6694.39,4,0.87,0.2,0.7,0.45,1.0,0,0.6165
9678,destination,Yogyakarta,Indonesia,couple,culture,thrill,1930.69,12,0.55,0.57,0.93,0.93,0.84,0,0.79
9082,trek,Kilimanjaro Machame Route,Tanzania,couple,nature,relaxed,581.43,3,0.55,0.88,0.6,0.13,0.97,0,0.58
9378,event,Naadam Festival,Mongolia,solo,offbeat,offbeat,5062.87,8,0.48,0.9,0.95,0.5,0.0,1,0.51
e8ca19da-b48a-4e89-a444-c9883f342080,event,Dubrovnik Summer Festival,Croatia,couple,spiritual,budget,5683.16,8,0.8,0.2,0.7,0.3,1.0,0,0.5965
a4e35d7e-ed20-4803-b119-b6a9676c3c70,destination,Maun,Botswana,couple,food,spiritual,1954.54,9,0.5,1.0,0.6,0.3,1.0,1,0.6657
2b77cf99-014d-43ab-b7e8-ac7d88a4a136,destination,Leipzig,Germany,family,food,spiritual,7282.2,11,0.5,1.0,0.6,0.45,1.0,0,0.6922
ca74e20b-cc98-4574-a8ea-d2f48fec4587,destination,Davao,Philippines,family,adventure,offbeat,1297.81,11,0.5,1.0,0.6,0.4,1.0,1,0.7698
bb21ce6a-3991-4a43-b72d-ed9fad1bf7d8,destination,Stockholm,Sweden,solo,food,luxury,2093.54,6,0.5,1.0,0.6,0.3,1.0,0,0.6404
10081212-7125-460e-a0c4-bdb81da845cf,destination,Arequipa,Peru,couple,food,budget,4576.81,5,0.5,1.0,0.6,0.45,1.0,0,0.7078
a1178cd0-4ad8-41f9-a82d-3d34ce45abea,destination,Washington,United States,solo,culture,spiritual,185.91,8,0.5,1.0,0.6,0.3,0.1,0,0.5685
9d16f670-b626-489f-8557-b28e97601500,destination,Savannah,United States,family,culture,relaxed,4349.7,9,0.5,1.0,0.6,0.3,1.0,0,0.6693
170b1427-2d0d-4441-b964-c5250af47918,destination,Hanoi,Vietnam,solo,food,thrill,544.91,7,0.5,1.0,0.6,0.45,0.65,0,0.6703
6641d94a-744e-4612-a654-dc9fe1699b67,destination,Kairouan,Tunisia,solo,offbeat,budget,1944.56,1,0.5,1.0,0.6,0.3,1.0,0,0.5854
601077da-48a4-4c54-b550-0c3e4a073cb3,destination,Mexico City,Mexico,family,culture,budget,1420.05,11,0.5,1.0,0.6,0.6,1.0,0,0.703
cb830e02-71f4-4646-a82c-5652db129779,event,Taj Mahotsav,India,couple,food,spiritual,1898.7,8,0.71,1.0,0.7,0.3,1.0,0,0.7158
20addf7e-b558-4d53-b647-1b545ec019e1,destination,Seoul,South Korea,couple,food,offbeat,3371.41,9,0.5,1.0,0.6,0.45,1.0,0,0.6978
9a3ee5f7-9c81-4275-87f6-014cd3dcb5b1,destination,Santa Marta,Colombia,couple,culture,luxury,755.22,3,0.5,1.0,0.6,0.3,0.85,1,0.6586
cb8e093e-660e-493b-9425-956b001e636b,destination,Buenos Aires,Argentina,family,culture,offbeat,1885.41,5,0.5,1.0,0.6,0.3,1.0,0,0.7131
