item_id,item_type,item_name,country,user_type,interest,vibe,budget_usd,travel_month,popularity_score,season_match,difficulty_match,interest_match,budget_match,is_offbeat,recommendation_score
9101,event,Sushi Heritage Week,Japan,family,nature,luxury,6666.02,3,0.74,0.83,0.83,0.23,0.21,0,0.5
9526,event,Yak Festival,Bhutan,couple,nature,luxury,3246.01,8,0.85,0.67,0.85,0.23,0.63,0,0.51
9945,destination,Pai Canyon,Thailand,couple,nature,luxury,4756.09,2,0.61,0.93,0.99,0.83,0.48,1,0.83
9698,event,Sacred Ganga Ceremony,India,couple,adventure,budget,6346.12,1,0.86,0.1,0.93,0.36,0.25,0,0.31
9243,event,Arctic Light Festival,Iceland,family,offbeat,budget,6998.23,12,0.74,0.1,0.82,0.73,0.17,0,0.35
9058,destination,Canmore,Canada,couple,adventure,budget,6462.73,6,0.7,0.88,0.96,0.68,0.27,0,0.72
9819,trek,Simien Mountains Trek,Ethiopia,solo,offbeat,luxury,2703.02,2,0.61,0.94,0.98,0.61,0.71,0,0.78
9928,event,Nomad Eagle Festival,Mongolia,solo,nature,budget,4223.3,1,0.67,0.1,0.98,0.8,0.51,1,0.53
9392,event,Desert Moon Festival,Morocco,couple,offbeat,relaxed,904.35,1,0.57,0.1,0.77,0.97,0.91,1,0.64
9251,trek,Jotunheimen Route,Norway,couple,spiritual,offbeat,7646.6,12,0.62,0.5,0.74,0.46,0.1,1,0.37
9021,trek,Anaga Rural Trail,Spain,family,culture,offbeat,6461.44,3,0.54,0.86,0.9,0.34,0.25,1,0.56
9532,event,Tea Blossom Festival,Sri Lanka,solo,spiritual,thrill,7334.35,12,0.88,0.1,0.85,0.22,0.13,0,0.15
9135,trek,Anaga Rural Trail,Spain,family,nature,luxury,2771.86,7,0.51,0.83,0.9,0.96,0.7,0,0.87
9063,trek,Dragon Back Ridge Trek,Bhutan,solo,culture,relaxed,4205.09,11,0.46,0.1,0.85,0.67,0.52,0,0.47
9675,event,Tea Blossom Festival,Sri Lanka,family,offbeat,budget,1331.64,7,0.82,0.5,0.93,0.62,0.86,0,0.65
9893,destination,Hoi An Ancient Town,Vietnam,couple,culture,spiritual,3035.01,11,0.55,0.1,0.85,0.77,0.69,0,0.53
9019,trek,Dragon Back Ridge Trek,Bhutan,couple,culture,luxury,7119.62,5,0.85,0.96,0.74,0.65,0.17,0,0.62
9338,event,Tea Blossom Festival,Sri Lanka,family,spiritual,luxury,1695.41,7,0.85,0.5,0.79,0.22,0.82,0,0.47
9479,event,Tea Blossom Festival,Sri Lanka,family,food,luxury,1834.39,1,0.75,0.67,0.97,0.32,0.8,0,0.58
9320,event,Desert Moon Festival,Morocco,couple,offbeat,relaxed,4349.18,1,0.9,0.1,0.79,0.88,0.49,1,0.54
9764,destination,Flam,Norway,solo,food,relaxed,7665.5,8,0.74,0.91,0.91,0.48,0.13,0,0.54
9537,trek,Mount Batur Sunrise Trek,Indonesia,couple,culture,offbeat,3018.57,5,0.36,0.98,0.95,0.3,0.67,1,0.66
9811,destination,Hoi An Ancient Town,Vietnam,family,spiritual,offbeat,7870.15,10,0.78,0.17,0.91,0.79,0.1,1,0.4
9013,event,Sushi Heritage Week,Japan,family,offbeat,budget,3487.49,12,0.55,0.1,0.97,0.29,0.6,0,0.34
9156,event,Andean Music Festival,Peru,family,adventure,relaxed,385.71,9,0.47,0.67,0.99,0.41,0.98,0,0.64
9968,destination,Blue Lagoon,Iceland,family,spiritual,relaxed,4832.03,9,0.71,0.83,0.91,0.38,0.47,0,0.6
9181,trek,Dragon Back Ridge Trek,Bhutan,solo,culture,budget,6163.7,9,0.57,0.33,0.85,0.76,0.28,0,0.55
9733,event,Island Fire Dance Festival,Indonesia,family,spiritual,budget,1856.2,5,0.96,0.67,0.82,0.45,0.8,0,0.62
9761,trek,Auyuittuq Trail,Canada,couple,food,spiritual,4274.87,5,0.52,0.67,0.57,0.36,0.52,0,0.51
9938,destination,Hoi An Ancient Town,Vietnam,solo,culture,thrill,7199.74,2,0.56,0.91,0.82,0.59,0.18,0,0.58
9150,destination,Pai Canyon,Thailand,couple,nature,thrill,7711.94,5,0.78,0.5,0.95,0.6,0.12,1,0.45
9930,destination,Pai Canyon,Thailand,couple,spiritual,luxury,455.97,11,0.66,0.99,0.87,0.28,0.91,1,0.68
9174,trek,Sandakphu Trek,India,couple,food,thrill,1040.61,12,0.81,0.85,0.74,0.12,0.91,0,0.56
9786,trek,Jotunheimen Route,Norway,family,culture,spiritual,4029.34,9,0.5,0.92,0.56,0.14,0.55,0,0.52
9167,destination,Jinja,Uganda,solo,food,offbeat,2961.37,3,0.63,0.96,0.89,0.12,0.7,1,0.58
9666,event,Nomad Eagle Festival,Mongolia,family,adventure,thrill,1085.8,11,0.85,0.83,1.0,0.78,0.89,1,0.84
9571,trek,Anaga Rural Trail,Spain,solo,culture,luxury,7841.46,8,0.38,0.67,0.92,0.17,0.08,0,0.33
9138,event,Andean Music Festival,Peru,family,adventure,spiritual,4538.53,9,0.43,0.67,0.84,0.21,0.47,0,0.47
9279,destination,Nikko,Japan,solo,culture,budget,6112.94,7,0.51,0.5,0.97,0.88,0.32,0,0.67
9356,destination,Cusco Old Town,Peru,family,food,budget,1560.9,9,0.61,0.92,0.92,0.68,0.87,0,0.82
9833,trek,Anaga Rural Trail,Spain,couple,offbeat,relaxed,574.85,5,0.39,0.85,0.95,0.81,0.97,0,0.86
9350,destination,Flam,Norway,family,nature,spiritual,2743.71,3,0.54,0.67,0.79,0.88,0.73,0,0.78
9686,event,Yak Festival,Bhutan,couple,adventure,relaxed,5246.99,8,0.73,0.67,0.76,0.47,0.38,0,0.56
9609,event,Sushi Heritage Week,Japan,family,food,relaxed,5809.57,4,0.73,0.98,0.79,0.96,0.32,0,0.9
9764,destination,Siquijor,Philippines,family,adventure,luxury,7632.86,8,0.55,0.33,0.91,0.7,0.13,1,0.43
9277,event,Island Fire Dance Festival,Indonesia,couple,nature,thrill,4984.63,7,0.45,0.96,0.78,0.82,0.42,0,0.8
9475,event,Andean Music Festival,Peru,couple,spiritual,offbeat,2533.31,9,0.43,0.67,0.88,0.75,0.72,1,0.73
9298,event,Tea Blossom Festival,Sri Lanka,couple,offbeat,thrill,3111.74,9,0.48,0.17,0.98,0.78,0.64,0,0.57
9572,event,Sacred Ganga Ceremony,India,couple,nature,relaxed,7888.62,9,0.43,0.83,0.91,0.47,0.06,0,0.5
9998,destination,Blue Lagoon,Iceland,solo,culture,relaxed,3354.47,10,0.68,0.67,1.0,0.33,0.65,0,0.56
9719,event,Arctic Light Festival,Iceland,family,offbeat,spiritual,4554.37,1,0.39,0.94,0.79,0.64,0.47,0,0.73
9992,event,Tea Blossom Festival,Sri Lanka,couple,culture,thrill,2909.19,4,0.34,0.92,0.92,0.33,0.67,0,0.65
9252,event,Sushi Heritage Week,Japan,family,food,spiritual,7665.28,11,0.65,0.1,0.89,0.93,0.09,0,0.43
9048,event,Island Fire Dance Festival,Indonesia,couple,food,relaxed,4172.01,12,0.56,0.33,0.92,0.14,0.52,0,0.34
9375,destination,Canmore,Canada,couple,food,thrill,5229.56,12,0.64,0.5,0.96,0.13,0.42,0,0.39
9530,trek,Sandakphu Trek,India,family,spiritual,relaxed,7085.72,2,0.68,0.1,0.56,0.41,0.17,0,0.2
9647,destination,Flam,Norway,solo,spiritual,relaxed,6320.83,5,0.67,0.99,0.93,0.12,0.29,0,0.53
9382,destination,Blue Lagoon,Iceland,couple,nature,luxury,4167.86,9,0.78,0.83,0.82,0.18,0.55,0,0.53
9376,destination,Siquijor,Philippines,solo,culture,thrill,2169.94,11,0.72,0.1,0.96,0.3,0.8,1,0.37
9442,event,Yak Festival,Bhutan,couple,culture,offbeat,207.25,6,0.44,0.33,0.89,1.0,1.0,1,0.75
9550,destination,Sacred Valley,Peru,family,culture,thrill,1520.92,8,0.78,0.84,0.84,0.26,0.88,0,0.61
9503,event,Nomad Eagle Festival,Mongolia,couple,nature,luxury,519.22,12,0.52,0.67,0.83,0.84,0.96,1,0.8
9573,trek,Colca Canyon Trek,Peru,family,adventure,relaxed,5616.42,12,0.38,0.5,0.56,0.68,0.35,0,0.56
9784,destination,Tawang,India,couple,spiritual,offbeat,3246.54,12,0.62,0.1,0.79,0.97,0.67,1,0.6
9397,event,Yak Festival,Bhutan,family,nature,spiritual,4353.23,8,0.33,0.67,0.92,0.36,0.49,0,0.54
9926,trek,Jotunheimen Route,Norway,solo,nature,luxury,6674.9,9,0.75,0.99,0.85,0.92,0.22,0,0.88
9699,destination,Nikko,Japan,couple,adventure,offbeat,5397.84,3,0.78,0.1,0.9,0.11,0.4,1,0.23
9347,trek,Anaga Rural Trail,Spain,family,spiritual,offbeat,338.42,1,0.38,0.67,0.9,0.44,1.0,1,0.65
9976,destination,Meknes,Morocco,solo,nature,offbeat,5682.54,1,0.72,0.67,0.84,0.37,0.37,1,0.52
9767,trek,Simien Mountains Trek,Ethiopia,couple,nature,thrill,7233.82,7,0.75,0.5,0.57,0.64,0.15,0,0.43
9397,event,Tea Blossom Festival,Sri Lanka,family,offbeat,offbeat,501.84,8,0.38,0.33,0.79,0.84,0.96,1,0.67
9203,destination,Pai Canyon,Thailand,solo,offbeat,spiritual,4645.7,4,0.55,0.67,0.93,0.91,0.49,1,0.77
9694,trek,Sandakphu Trek,India,couple,food,relaxed,3254.93,12,0.52,0.98,0.74,0.19,0.64,0,0.59
9499,event,Nomad Eagle Festival,Mongolia,couple,culture,budget,4874.57,9,0.95,0.89,0.86,0.26,0.43,1,0.57
9279,trek,Anaga Rural Trail,Spain,family,adventure,thrill,3603.28,12,0.58,0.1,0.9,0.69,0.6,0,0.49
9397,trek,Colca Canyon Trek,Peru,couple,offbeat,offbeat,6440.08,4,0.41,0.83,0.74,0.83,0.25,1,0.73
9023,event,Tea Blossom Festival,Sri Lanka,family,spiritual,relaxed,6239.38,4,0.73,0.88,0.87,0.18,0.26,0,0.51
9134,destination,Hoi An Ancient Town,Vietnam,couple,culture,luxury,6840.8,10,0.75,0.17,0.79,0.76,0.23,0,0.48
9084,destination,Mcleodganj,India,solo,offbeat,spiritual,5415.59,6,0.78,0.94,0.9,0.35,0.4,0,0.62
9919,trek,Jotunheimen Route,Norway,solo,culture,offbeat,4614.67,7,0.39,0.86,0.85,0.35,0.47,1,0.6
9142,event,Tea Blossom Festival,Sri Lanka,family,culture,thrill,2629.51,6,0.86,0.67,0.98,0.48,0.7,0,0.63
9499,destination,Ella Rock,Sri Lanka,solo,food,offbeat,1307.49,2,0.67,0.97,0.97,0.35,0.9,1,0.71
9993,destination,Jinja,Uganda,couple,spiritual,offbeat,7161.95,1,0.63,0.93,0.89,0.47,0.19,1,0.55
9369,destination,Cusco Old Town,Peru,solo,food,offbeat,2759.98,12,0.67,0.5,0.77,0.7,0.72,1,0.64
9133,event,Arctic Light Festival,Iceland,couple,food,luxury,149.12,7,0.35,0.17,0.98,0.39,0.75,0,0.43
9563,trek,Upper Mustang Trek,Nepal,family,offbeat,offbeat,4996.07,1,0.62,0.33,0.16,0.94,0.43,1,0.57
9217,trek,Sandakphu Trek,India,solo,adventure,thrill,7431.65,2,0.38,0.1,0.85,0.84,0.13,0,0.4
9674,event,Andean Music Festival,Peru,solo,adventure,spiritual,99.28,8,0.95,0.83,0.91,0.15,0.5,0,0.52
9569,destination,Meknes,Morocco,couple,food,spiritual,515.63,10,0.77,0.17,0.85,0.59,1.0,0,0.53
9142,event,Tea Blossom Festival,Sri Lanka,couple,nature,spiritual,5597.61,3,0.89,0.95,0.78,0.94,0.34,0,0.89
9348,trek,Colca Canyon Trek,Peru,solo,culture,budget,3094.42,10,0.77,0.83,0.85,0.29,0.66,0,0.59
9109,destination,Cusco Old Town,Peru,couple,spiritual,offbeat,1342.69,4,0.75,0.83,0.95,0.67,0.9,1,0.79
9964,trek,Anaga Rural Trail,Spain,couple,culture,relaxed,6542.43,4,0.83,0.92,0.95,0.2,0.24,0,0.53
9052,event,Desert Moon Festival,Morocco,solo,offbeat,budget,4574.33,3,0.89,0.1,0.75,0.98,0.47,1,0.57
9720,trek,Sandakphu Trek,India,solo,nature,relaxed,768.71,9,0.33,0.83,0.85,0.87,0.94,0,0.86
9313,event,Sacred Ganga Ceremony,India,solo,nature,offbeat,6375.8,10,0.9,0.96,0.86,0.46,0.25,1,0.64
9754,trek,Sandakphu Trek,India,solo,food,spiritual,2942.72,5,0.75,0.17,0.85,0.15,0.68,0,0.31
9593,event,Sacred Ganga Ceremony,India,solo,nature,relaxed,6709.46,4,0.52,0.1,0.79,0.37,0.21,0,0.29
9970,event,Nomad Eagle Festival,Mongolia,family,nature,budget,5499.27,12,0.32,0.67,0.93,0.82,0.35,1,0.71
9381,destination,Pai Canyon,Thailand,couple,spiritual,thrill,7187.79,11,0.73,0.93,0.88,0.15,0.18,1,0.42
9321,event,Arctic Light Festival,Iceland,solo,adventure,luxury,7168.55,3,0.33,0.83,0.79,0.72,0.15,0,0.6
9841,destination,Ella Rock,Sri Lanka,family,nature,thrill,4178.34,4,0.78,0.92,0.93,0.82,0.55,0,0.83
9711,event,Lantern River Parade,Vietnam,family,adventure,offbeat,2855.02,9,0.65,0.1,0.9,0.28,0.68,1,0.34
9040,event,Sacred Ganga Ceremony,India,family,adventure,relaxed,6463.22,6,0.32,0.33,0.82,0.17,0.24,0,0.3
9404,destination,Flam,Norway,solo,nature,offbeat,5424.13,11,0.59,0.5,0.82,0.89,0.4,1,0.67
9454,destination,Canmore,Canada,solo,adventure,spiritual,5805.2,6,0.74,0.88,0.92,0.8,0.35,0,0.77
9646,destination,Canmore,Canada,family,nature,relaxed,4333.57,7,0.64,0.98,0.76,0.93,0.53,0,0.92
9432,event,Tea Blossom Festival,Sri Lanka,family,spiritual,offbeat,2553.01,11,0.82,0.1,0.88,0.2,0.71,1,0.31
9072,trek,Ha Giang Loop Trail,Vietnam,couple,nature,relaxed,3251.05,9,0.38,0.85,0.74,0.84,0.64,1,0.8
9582,trek,Auyuittuq Trail,Canada,family,offbeat,spiritual,6990.77,8,0.41,0.98,0.16,0.74,0.18,0,0.6
9516,event,Desert Moon Festival,Morocco,couple,culture,relaxed,3350.85,4,0.83,0.1,0.89,0.22,0.62,1,0.3
9716,destination,Tawang,India,couple,culture,spiritual,3193.59,4,0.66,0.9,0.82,0.7,0.67,0,0.78
9165,event,Tea Blossom Festival,Sri Lanka,couple,culture,luxury,2935.83,5,0.94,0.83,0.77,0.17,0.67,0,0.54
9488,trek,Dragon Back Ridge Trek,Bhutan,family,food,thrill,7851.93,9,0.58,0.33,0.56,0.58,0.08,0,0.34
9450,trek,Jotunheimen Route,Norway,solo,food,luxury,6816.78,8,0.78,0.91,0.85,0.15,0.21,0,0.5
9568,trek,Mount Batur Sunrise Trek,Indonesia,solo,adventure,offbeat,5605.88,3,0.69,0.83,0.92,0.98,0.35,1,0.83
9655,destination,Gili Air,Indonesia,solo,adventure,thrill,313.01,8,0.8,0.89,0.77,0.18,0.63,0,0.55
9876,trek,Anaga Rural Trail,Spain,solo,nature,thrill,6046.27,1,0.42,0.67,0.92,0.93,0.3,0,0.74
9786,event,Arctic Light Festival,Iceland,couple,adventure,budget,2225.61,8,0.63,0.1,0.92,0.79,0.75,0,0.56
9872,trek,Sandakphu Trek,India,couple,adventure,budget,4063.7,8,0.73,0.67,0.74,0.65,0.54,0,0.65
9456,event,Nomad Eagle Festival,Mongolia,family,culture,offbeat,5132.11,6,0.76,0.5,0.94,0.28,0.4,1,0.44
9157,trek,Auyuittuq Trail,Canada,solo,food,offbeat,2371.37,2,0.72,0.17,0.98,0.42,0.75,1,0.44
9895,destination,Cusco Old Town,Peru,solo,culture,thrill,4570.87,12,0.68,0.5,0.79,0.97,0.5,0,0.72
9604,trek,Sandakphu Trek,India,family,nature,relaxed,2348.97,7,0.44,0.5,0.56,0.88,0.75,0,0.7
9676,trek,Sandakphu Trek,India,family,adventure,thrill,2802.47,5,0.55,0.17,0.56,0.75,0.69,0,0.52
9964,destination,Gili Air,Indonesia,solo,offbeat,spiritual,106.48,1,0.5,0.5,1.0,0.38,0.21,0,0.46
9413,event,Lantern River Parade,Vietnam,family,food,offbeat,391.47,1,0.32,0.83,0.79,0.78,0.98,1,0.83
9047,destination,Mcleodganj,India,family,offbeat,budget,7776.38,4,0.67,0.88,0.9,0.13,0.11,0,0.39
9798,trek,Jotunheimen Route,Norway,solo,nature,budget,1141.13,11,0.6,0.67,0.85,0.97,0.9,0,0.84
9420,trek,Jotunheimen Route,Norway,solo,adventure,thrill,5134.02,7,0.59,0.88,0.85,0.6,0.41,0,0.69
9315,event,Sushi Heritage Week,Japan,family,food,spiritual,481.81,5,0.87,0.84,0.84,0.99,0.97,0,0.92
9736,destination,Pai Canyon,Thailand,solo,culture,thrill,4930.76,10,0.64,0.83,0.76,0.22,0.46,1,0.52
9663,trek,Auyuittuq Trail,Canada,couple,culture,budget,7367.9,6,0.44,0.83,0.57,0.12,0.14,0,0.34
9505,event,Sushi Heritage Week,Japan,solo,culture,offbeat,3305.26,5,0.48,0.86,0.93,0.8,0.62,1,0.81
9474,destination,Canmore,Canada,solo,offbeat,luxury,2407.15,9,0.78,0.95,0.76,0.81,0.77,0,0.85
9301,event,Arctic Light Festival,Iceland,solo,food,budget,3879.58,9,0.31,0.1,0.75,0.48,0.55,0,0.38
