item_id,item_type,item_name,country,user_type,interest,vibe,budget_usd,travel_month,popularity_score,season_match,difficulty_match,interest_match,budget_match,is_offbeat,recommendation_score
80e27bdf-e5bb-40a3-bfde-abac1a9b8ba2,destination,Catania,Italy,family,food,spiritual,418.63,9,0.5,1.0,0.6,0.45,0.35,0,0.5784
173c0c3c-1f91-4064-ab16-ed95f949a2a8,destination,Seattle,United States,couple,spiritual,thrill,175.59,9,0.5,1.0,0.6,0.3,0.1,0,0.5668
3023479b-e1ae-488f-a4c0-7018ee391bd3,destination,Kuala Lumpur,Malaysia,family,spiritual,thrill,1381.14,3,0.5,1.0,0.6,0.3,1.0,0,0.6707
0cdb8ea0-3f4f-485a-bb91-7a8f9de5f535,destination,Vancouver,Canada,couple,offbeat,luxury,207.1,11,0.5,0.2,0.6,0.3,0.1,0,0.3136
91643986-db36-4225-9205-4e5987b884fc,destination,Queenstown,New Zealand,couple,offbeat,spiritual,398.1,5,0.5,1.0,0.6,0.3,0.35,0,0.5503
359d4517-3906-4786-a5bf-fb9026270eed,destination,Goa,India,family,nature,thrill,842.85,8,0.5,1.0,0.6,0.55,0.85,0,0.687
026e44ca-8b55-498e-bd82-8e3d84a99598,destination,Phuket,Thailand,solo,spiritual,offbeat,2006.43,4,0.5,1.0,0.6,0.3,1.0,0,0.6909
8d7a9c07-eb25-4daf-9bb4-0ef20cf27595,destination,Yogyakarta,Indonesia,couple,nature,luxury,260.76,4,0.5,1.0,0.6,0.3,0.1,0,0.5371
815c6c11-e2ac-4c93-997c-c5ec0a8acf3e,destination,Bujumbura,Burundi,family,offbeat,thrill,98.63,1,0.5,1.0,0.6,0.45,0.1,1,0.7323
01d10619-f09a-4d36-956e-0ecab7261c30,destination,Casablanca,Morocco,couple,spiritual,budget,116.78,9,0.5,1.0,0.6,0.3,0.1,0,0.5138
11f52978-ba4a-43b5-9650-bbe77c1b1979,destination,Kangaroo Island,Australia,solo,offbeat,thrill,915.17,7,0.5,1.0,0.6,0.55,0.85,1,0.8213
d066ca9a-4296-43bb-b44f-7d598d0b2986,trek,Markha Valley,India,solo,culture,thrill,1194.46,3,0.7,0.2,1.0,0.4,1.0,0,0.6196
9c2d7e85-534f-4deb-a512-3167651489c3,destination,Quebec City,Canada,solo,spiritual,budget,5547.58,12,0.5,0.2,0.6,0.3,1.0,0,0.4581
0c7814c5-272e-4268-aeb8-951405824970,destination,Taipei,Taiwan,family,adventure,budget,1239.84,7,0.5,1.0,0.6,0.3,1.0,0,0.6361
0f3d6e87-4e10-4e27-af13-c23f87091e4d,destination,Suva,Fiji,couple,adventure,budget,6485.95,8,0.5,1.0,0.6,0.3,1.0,0,0.6516
49769b71-16bc-4994-9e45-5167385479c6,destination,Nukuʻalofa,Tonga,couple,nature,offbeat,1362.69,12,0.5,1.0,0.6,0.55,1.0,1,0.8401
20de6bd8-4d2d-472b-be3c-43a3c6725848,destination,Baños,Ecuador,family,offbeat,spiritual,2173.12,11,0.5,1.0,0.6,0.45,1.0,1,0.8942
35a6afcb-e5fc-4ddc-972d-9de9790f223d,destination,Accra,Ghana,solo,nature,relaxed,436.73,4,0.5,1.0,0.6,0.3,0.35,0,0.5466
4332955b-6596-4f5f-bd10-c2862621a45c,event,St. Patrick's Day,Ireland,solo,nature,offbeat,192.4,2,0.93,1.0,0.7,0.3,0.65,0,0.7329
49846549-7cd9-4be4-99ca-91a8d8f28e98,destination,Cologne,Germany,couple,culture,offbeat,249.47,5,0.5,1.0,0.6,0.3,0.1,0,0.5438
9d9183bb-078b-4c40-b4a4-6b49a24dd782,trek,Chadar Trek,India,family,offbeat,thrill,1418.79,1,0.88,1.0,0.1,0.4,1.0,0,0.6966
fb57efae-de19-4946-af23-e1543031892f,destination,Astana,Kazakhstan,couple,food,relaxed,650.1,9,0.5,1.0,0.6,0.3,0.85,0,0.6243
07361e46-3483-4c05-95bd-dd7ffdc689fc,destination,Barcelona,Spain,solo,offbeat,spiritual,380.43,6,0.5,1.0,0.6,0.3,0.35,0,0.5432
1bad7d32-381f-4f0e-a001-5ad2bc9431c8,destination,Pisa,Italy,couple,offbeat,thrill,318.38,6,0.5,1.0,0.6,0.3,0.35,0,0.5588
230810b6-b32c-46e4-ac6d-cc8b424452f2,destination,Ulaanbaatar,Mongolia,couple,adventure,offbeat,589.84,12,0.5,1.0,0.6,0.4,0.65,1,0.7424
a509803e-33a7-497e-a0db-7e2f89b52a23,destination,Yangshuo,China,family,culture,spiritual,174.95,9,0.5,1.0,0.6,0.3,0.1,1,0.5035
58c78734-5a59-42ab-8fa2-d028a26814b4,destination,Seychelles,Seychelles,family,adventure,budget,1075.39,2,0.5,1.0,0.6,0.3,1.0,1,0.6909
a8c7433a-201f-4095-aed6-b54f2a141c13,destination,Kraków,Poland,family,culture,relaxed,228.03,10,0.5,1.0,0.6,0.3,0.1,0,0.5096
8f9a2496-125b-4525-b63f-6114906a5fe3,destination,Strasbourg,France,family,food,relaxed,1359.31,10,0.5,1.0,0.6,0.45,1.0,0,0.6698
3289b41d-d630-445f-a771-91212d6f4e82,destination,New Orleans,USA,couple,offbeat,budget,1372.1,3,0.5,1.0,0.6,0.3,1.0,0,0.6629
1d395d32-fc9e-4305-9fbf-e88605c6c8e9,event,Cologne Carnival,Germany,family,adventure,luxury,2709.46,9,0.85,0.2,0.7,0.3,1.0,0,0.5686
2d62be48-febf-444b-aad9-73ddb4bc2786,destination,Prague,Czech Republic,solo,nature,spiritual,7992.59,1,0.5,0.2,0.6,0.3,1.0,0,0.514
e1b19aa4-73fe-4190-88a3-20b0e27ceee7,event,Glastonbury Festival,UK,solo,spiritual,offbeat,5419.85,2,0.96,1.0,0.7,0.3,1.0,0,0.8229
5ebf38ac-f0df-4c75-856f-93cb96e9f642,destination,Goa,India,couple,nature,luxury,468.76,9,0.5,1.0,0.6,0.45,0.65,0,0.6291
a2fa0760-d93e-4485-85c9-926d48351deb,destination,Cozumel,Mexico,solo,spiritual,thrill,840.35,12,0.5,1.0,0.6,0.4,0.85,1,0.6888
692f300b-934a-4c00-9572-c5fa5b9fb09e,destination,Castries,Saint Lucia,family,offbeat,budget,774.43,1,0.5,1.0,0.6,0.45,0.85,1,0.8037
a11412dc-4abd-47f0-9c12-698d0ffbcc5d,destination,Tucson,United States,solo,culture,offbeat,1789.45,11,0.5,1.0,0.6,0.4,1.0,1,0.7562
c2e02fa8-fb10-4e73-9a5f-2f81e4ab25b3,destination,Maputo,Mozambique,family,food,thrill,415.46,11,0.5,1.0,0.6,0.45,0.35,0,0.6407
3037e4b2-4e5d-4b0f-a000-ed89b6bd2a37,destination,Bishkek,Kyrgyzstan,couple,nature,spiritual,209.72,10,0.5,1.0,0.6,0.3,0.1,1,0.5069
61907592-d631-4d27-8910-11a379b80c3f,destination,Oaxaca,Mexico,family,adventure,budget,915.97,12,0.5,0.65,0.6,0.3,0.85,0,0.597
707999a1-59dc-490b-ae1b-d425915ea4a7,event,Fes Festival of World Sacred Music,Morocco,couple,nature,spiritual,961.71,11,0.69,0.2,0.7,0.3,1.0,0,0.5384
fc9ab498-f37e-4834-ba04-513c051f15e5,destination,Da Nang,Vietnam,couple,offbeat,luxury,1744.17,7,0.5,1.0,0.6,0.3,1.0,0,0.5927
c53620e9-c8df-477a-85bd-3e1701d0a2ad,destination,Nara,Japan,solo,adventure,relaxed,1047.96,8,0.5,1.0,0.6,0.3,1.0,1,0.6684
4ef192ab-c7b3-4276-9a90-f55d0dd1235a,event,Teej Festival,Nepal,couple,spiritual,luxury,1951.38,7,0.71,0.2,0.7,0.3,1.0,0,0.5454
ebacfe7d-9ae2-435f-9626-76ef103b385a,destination,New York,United States,couple,adventure,relaxed,1699.08,5,0.5,1.0,0.6,0.3,1.0,0,0.6799
898e327d-d952-455f-a6fc-fe524130eab5,destination,Boston,United States,couple,culture,budget,1513.63,4,0.5,1.0,0.6,0.3,1.0,0,0.6965
c08b65c6-4c68-4bd6-a87c-cea3f853d429,destination,Hualien,Taiwan,solo,adventure,offbeat,269.2,7,0.5,1.0,0.6,0.4,0.1,1,0.6925
03d21314-0acd-49f9-bd5c-56b2e1812f98,destination,Krakow,Poland,family,spiritual,spiritual,234.14,1,0.5,1.0,0.6,0.3,0.1,0,0.5172
299bcc72-bd44-4b0f-be3d-c417c3e6f308,destination,Raja Ampat,Indonesia,couple,food,luxury,1082.85,8,0.5,1.0,0.6,0.3,1.0,1,0.6543
65880edc-40eb-4a56-acd4-c80ddc330f41,destination,Lake Tahoe,United States,family,spiritual,luxury,189.06,5,0.5,1.0,0.6,0.3,0.1,1,0.5154
d79d2671-4a59-4847-8f1e-a1da931d2172,trek,Sandakphu Trek,India,solo,offbeat,relaxed,217.6,2,0.8,0.2,0.6,0.3,0.35,0,0.4321
8af50978-90d9-4bb6-a5d8-ff6be2a01f6e,destination,Kigali,Rwanda,family,culture,thrill,330.55,9,0.5,1.0,0.6,0.3,0.35,1,0.5961
37ff274d-d814-47ad-9f6b-192c01d1c161,destination,Naples,Italy,solo,adventure,spiritual,1649.88,11,0.5,1.0,0.6,0.3,1.0,0,0.7074
4197ca75-7093-4205-a815-06f954b1bb42,destination,Linz,Austria,solo,offbeat,offbeat,157.96,3,0.5,1.0,0.6,0.3,0.1,0,0.4926
8d333315-dbff-4e36-8e77-4c98a98370b7,destination,Interlaken,Switzerland,solo,food,luxury,1388.32,1,0.5,1.0,0.6,0.3,1.0,0,0.6919
9bbb5d55-f990-41a0-b3d6-512967351de3,destination,Bologna,Italy,solo,offbeat,thrill,765.65,7,0.5,1.0,0.6,0.3,0.85,0,0.6092
c0bb0fc1-117d-45e2-9bd2-30a2afe8b143,trek,Poon Hill Trek,Nepal,family,culture,budget,612.15,3,0.92,1.0,1.0,0.3,1.0,0,0.8797
5501b84f-379f-4486-91cd-47a3491e442d,destination,Queenstown,New Zealand,solo,offbeat,spiritual,1853.98,5,0.5,1.0,0.6,0.3,1.0,0,0.6112
d4969ad7-6e38-4598-bbb2-51ce50e530f2,destination,Acapulco,Mexico,couple,food,budget,404.61,9,0.5,1.0,0.6,0.45,0.35,0,0.6399
b8f84240-3aba-4821-8825-31a2fcad7664,destination,Hualien,Taiwan,family,offbeat,luxury,965.66,11,0.5,1.0,0.6,0.45,0.85,1,0.8622
b06d3abd-6825-4585-aa06-fbd000f12b71,destination,Roseau,Dominica,solo,food,luxury,548.39,3,0.5,1.0,0.6,0.3,0.65,1,0.591
e9153b23-322d-485c-9a52-a367c3e82def,event,Indra Jatra,Nepal,family,adventure,luxury,7806.09,9,0.79,1.0,0.7,0.3,1.0,0,0.7405
6300d12c-a979-4f3a-93b0-195028cf233a,destination,Trinidad,Cuba,couple,spiritual,budget,3008.13,9,0.5,1.0,0.6,0.3,1.0,1,0.7046
34195b5a-90e9-4c56-9c46-5c1c415e8429,destination,Washington DC,United States,solo,culture,offbeat,440.61,2,0.5,1.0,0.6,0.3,0.35,0,0.5799
9263ba02-50c0-4a61-ba93-55ca4768cb05,event,Thaipusam,Malaysia,couple,adventure,luxury,1531.43,9,0.8,0.2,0.7,0.3,1.0,0,0.5837
41dd4da2-7ddd-4771-b5a5-f612b6aedfb5,event,Nagaur Cattle Fair,India,family,food,offbeat,1255.98,10,0.62,0.2,0.7,0.3,1.0,0,0.5203
85be2f99-593b-4c0a-8d0c-e62c8deacc6b,trek,Dolpo Trek,Nepal,solo,adventure,thrill,1070.65,2,0.63,0.2,1.0,0.85,1.0,1,0.6775
09e54985-b0df-4f0c-92d5-098e58c4e47a,destination,Buenos Aires,Argentina,couple,nature,spiritual,432.76,8,0.5,1.0,0.6,0.3,0.35,0,0.6048
58b21197-8c70-4953-933f-854d836962a9,event,Dragon Boat Festival,China,family,food,budget,6229.93,1,0.86,0.2,0.7,0.3,1.0,0,0.5613
4937ba18-6c2c-40fe-aa91-640a0487ba15,destination,Pittsburgh,United States,solo,nature,offbeat,1062.71,6,0.5,1.0,0.6,0.3,1.0,0,0.6651
6020295f-b436-4f2a-9494-5132c8407fd4,destination,Manchester,United Kingdom,family,adventure,offbeat,266.82,12,0.5,0.2,0.6,0.3,0.1,0,0.315
495ea706-46ea-4775-b7cb-2742d331dcf6,destination,Lyon,France,solo,food,thrill,57.19,9,0.5,1.0,0.6,0.45,0.1,0,0.6089
299871d8-e2c9-4ecf-8b98-c8b71e46d1a7,event,Yaoshang,India,couple,spiritual,luxury,165.03,2,0.61,1.0,0.7,0.3,0.35,0,0.6128
1d2784e2-1535-4be7-aeba-e4f0a85a3e62,trek,Hampta Pass Trek,India,family,spiritual,thrill,261.24,11,0.79,0.2,0.1,0.4,0.35,0,0.4081
c79b5b30-6b7d-4e47-be37-1850e11c2e04,destination,Edinburgh,United Kingdom,couple,culture,budget,1560.98,11,0.5,1.0,0.6,0.3,1.0,0,0.7024
6304845a-cab4-43fa-9d9e-ca81ad0335f9,destination,Tanna Island,Vanuatu,family,food,luxury,3347.65,9,0.5,1.0,0.6,0.3,1.0,1,0.6585
b7f33b64-45ca-43bb-ba18-d536e3097cd1,destination,Tuscany,Italy,couple,food,thrill,278.74,5,0.5,1.0,0.6,0.45,0.1,1,0.6096
da2a1dac-27f9-4543-a59e-308f3e983dbc,event,Bhagoria Festival,India,solo,nature,relaxed,1886.22,3,0.58,1.0,0.7,0.3,1.0,0,0.673
dadeb2c1-5b4e-4eeb-84f1-296f6ed8f050,destination,Nagasaki,Japan,solo,nature,luxury,230.09,8,0.5,1.0,0.6,0.3,0.1,0,0.5219
e51d382f-ed4b-4577-aeb4-e5e4c7af8608,destination,Mendoza,Argentina,couple,offbeat,budget,7258.66,11,0.5,1.0,0.6,0.45,1.0,1,0.8396
e6b0971b-6e1b-4d53-9b94-d1b1af576ace,destination,Honolulu,United States,couple,nature,luxury,178.63,2,0.5,1.0,0.6,0.45,0.1,0,0.5862
249ae6d3-e22f-41ac-aa8a-0b9b9992c947,destination,Sydney,Australia,family,nature,relaxed,2936.79,3,0.5,1.0,0.6,0.55,1.0,0,0.7346
b3c0126e-499c-4571-b65a-0c9a645baf93,event,Timkat Festival,Ethiopia,solo,adventure,budget,406.54,3,0.75,0.2,0.7,0.3,1.0,0,0.5522
07361e46-3483-4c05-95bd-dd7ffdc689fc,destination,Barcelona,Spain,couple,nature,spiritual,441.42,9,0.5,1.0,0.6,0.45,0.35,0,0.6461
7ddb5829-9f78-4762-b34c-804169ea5f3b,destination,Nafplio,Greece,couple,nature,relaxed,139.67,9,0.5,1.0,0.6,0.3,0.1,1,0.5312
762eec37-1b96-44fb-83e7-ec60382d9a0d,destination,Salvador,Brazil,solo,spiritual,luxury,5774.96,8,0.5,1.0,0.6,0.3,1.0,0,0.6433
eac809ae-b808-4717-996e-cf6fd6be0a41,destination,Jodhpur,India,solo,food,luxury,53.53,7,0.5,1.0,0.6,0.45,0.1,0,0.5474
3d0b9da5-b492-4cb0-b92e-17d42e7331da,destination,Sao Paulo,Brazil,family,offbeat,luxury,360.02,7,0.5,1.0,0.6,0.3,0.35,0,0.4965
2f2e892c-c73c-4776-b197-a12e5981b98b,destination,Queenstown,New Zealand,couple,adventure,thrill,1777.86,7,0.5,1.0,0.6,0.4,1.0,0,0.6854
0797ef3e-e34a-412f-ab0c-0b40e5d5ad08,destination,Odessa,Ukraine,family,offbeat,relaxed,2318.34,8,0.5,1.0,0.6,0.4,1.0,0,0.6237
b2105642-2bf4-4b85-96c3-f26858be7680,destination,Gold Coast,Australia,family,culture,relaxed,1091.57,10,0.5,1.0,0.6,0.4,1.0,0,0.6824
4816beee-28a5-4cf9-89b2-45d586fcc070,trek,Torres del Paine W Trek,Chile,family,offbeat,thrill,4488.19,3,0.95,1.0,0.1,0.4,1.0,0,0.6733
d3e5d5a3-497f-41b3-87d4-453e3a46cb0d,event,Mardi Gras,USA,couple,culture,budget,572.35,12,0.95,0.2,0.7,0.3,1.0,0,0.5655
539359ec-d5c0-42ba-8430-009420f46813,destination,Singapore,Singapore,couple,spiritual,luxury,152.42,11,0.5,1.0,0.6,0.3,0.1,0,0.509
87b990ed-580c-44b3-b4e3-863afaac0958,event,Pushkar Camel Fair,India,couple,spiritual,thrill,1767.74,11,0.92,1.0,0.7,0.3,1.0,0,0.7557
1afdabe2-8a32-4a82-a30d-7421202c017f,destination,Debrecen,Hungary,couple,culture,thrill,2652.25,4,0.5,1.0,0.6,0.3,1.0,0,0.663
2a2fec4c-5b8e-4c85-93cc-a28c4aa9db5a,destination,Siena,Italy,couple,spiritual,spiritual,244.26,3,0.5,1.0,0.6,0.3,0.1,1,0.548
f32961c2-7a72-475e-9a6b-95fb1a0700d8,destination,Nazca,Peru,couple,spiritual,thrill,319.49,2,0.5,1.0,0.6,0.3,0.35,1,0.5509
9a4633aa-44e6-420e-9e06-c2796551739c,destination,Delhi,India,solo,culture,budget,6287.92,7,0.5,1.0,0.6,0.3,1.0,0,0.6993
97fd8af3-d083-48bc-b1fd-817dd19ded03,destination,Sedona,United States,couple,adventure,budget,297.11,1,0.5,1.0,0.6,0.3,0.1,1,0.503
0f7e90b6-4ba9-4011-97d9-ce1408e29098,trek,Nagarkot Sunrise Trek,Nepal,solo,spiritual,thrill,1286.52,3,0.79,1.0,0.4,0.4,1.0,0,0.699
5deabb9d-b2dd-4204-8470-e0554183b0f9,destination,Los Angeles,USA,family,offbeat,offbeat,616.72,8,0.5,1.0,0.6,0.3,0.85,0,0.5649
4474feb0-6b19-4aa4-a50a-894194b32c47,event,Holi,India,couple,nature,relaxed,438.68,1,0.97,1.0,0.7,0.3,1.0,0,0.8468
60f7d2f0-3550-4c1e-ae2c-0bd3ee29cc6a,event,Carnaval de Montevideo,Uruguay,family,nature,offbeat,81.12,4,0.74,0.2,0.7,0.3,0.1,0,0.411
342604d5-c0ab-4d3d-8d64-8f34af30a792,destination,Medellín,Colombia,solo,adventure,spiritual,1160.61,12,0.5,1.0,0.6,0.3,1.0,0,0.7134
04dc9dcd-06a9-4aba-a624-6346b5192091,destination,Durban,South Africa,solo,adventure,spiritual,6962.1,10,0.5,1.0,0.6,0.3,1.0,0,0.674
c882c7bc-8b9f-4350-ae36-612e10e50f9f,destination,Sibiu,Romania,family,adventure,thrill,572.71,3,0.5,1.0,0.6,0.3,0.65,1,0.6236
aa0ecf19-c725-4457-95c9-a084db68ff9d,destination,San Andrés,Colombia,solo,culture,offbeat,3851.87,12,0.5,1.0,0.6,0.4,1.0,1,0.7894
89fed0c3-e9b4-4693-9cf7-bad986cbb997,destination,Tampa,United States,family,food,budget,85.8,7,0.5,1.0,0.6,0.45,0.1,0,0.5635
ba7e3ace-6a5c-4ceb-9bc8-fa12eb055a2f,destination,Orlando,United States,solo,offbeat,spiritual,4749.84,11,0.5,1.0,0.6,0.3,1.0,0,0.6063
4f4b823a-9e2c-4896-9528-c839dbf4c897,event,Attuvela Mahotsavam,India,couple,nature,thrill,3146.69,3,0.62,0.2,0.7,0.3,1.0,0,0.5124
26d203f0-567b-439c-9d1f-ea8ca08ecf7c,destination,Kotor,Montenegro,family,offbeat,thrill,1077.49,9,0.5,1.0,0.6,0.45,1.0,1,0.8303
7a0981c4-7520-4c8e-8dac-8958d38be3a4,event,Behdienkhlam,India,couple,culture,spiritual,1897.41,4,0.56,0.2,0.7,0.45,1.0,0,0.5475
15a09c47-b0a4-4f41-ab15-98acb3866497,trek,Adam's Peak Trek,Sri Lanka,couple,food,relaxed,6949.8,9,0.79,0.2,0.7,0.3,1.0,0,0.5557
f937ab1a-7897-4986-b5ff-e2a62eb293bc,event,Holi in Phnom Penh,Cambodia,solo,culture,offbeat,1941.67,4,0.78,1.0,0.7,0.45,1.0,0,0.7661
a5ef7020-2892-41d6-84d0-638cf950b38f,destination,Yogyakarta,Indonesia,family,spiritual,offbeat,6380.06,5,0.5,1.0,0.6,0.45,1.0,0,0.7327
488861e3-8db9-4687-913f-29eca077f129,event,Mombasa Carnival,Kenya,solo,offbeat,offbeat,3490.04,1,0.62,1.0,0.7,0.3,1.0,0,0.6551
166ef5ca-f3a6-4871-ac3a-993d37ab288d,trek,Kangchenjunga Base Camp Trek,Nepal,couple,food,relaxed,456.36,3,0.7,0.65,0.7,0.3,0.85,1,0.666
2f39e52c-29a0-48fe-a733-3e10b630ed79,destination,Izmir,Turkey,couple,food,relaxed,2340.54,5,0.5,1.0,0.6,0.55,1.0,0,0.6911
45f91c46-898c-469d-8070-cd60cc57bd8d,destination,Boston,USA,couple,adventure,luxury,272.08,8,0.5,1.0,0.6,0.3,0.1,0,0.5458
451d2748-7157-4238-bd07-92aab1b82b98,destination,Osaka,Japan,couple,offbeat,luxury,2975.91,6,0.5,1.0,0.6,0.3,1.0,0,0.6453
d08c5a90-caf4-49df-ba2d-bf5b88fba23f,destination,Eindhoven,Netherlands,solo,spiritual,relaxed,5510.09,9,0.5,1.0,0.6,0.3,1.0,0,0.7109
a8c7433a-201f-4095-aed6-b54f2a141c13,destination,Kraków,Poland,solo,culture,budget,275.0,9,0.5,1.0,0.6,0.3,0.1,0,0.5597
9263ba02-50c0-4a61-ba93-55ca4768cb05,event,Thaipusam,Malaysia,couple,spiritual,offbeat,180.99,6,0.8,0.2,0.7,0.45,0.65,0,0.5699
a28021ba-e92f-4177-a694-2a5306f1f68d,destination,Mostar,Bosnia and Herzegovina,couple,spiritual,offbeat,5395.58,1,0.5,1.0,0.6,0.3,1.0,0,0.6789
625bfdf3-8311-46b0-a600-a44530c9bb8b,destination,Bukhara,Uzbekistan,solo,spiritual,budget,736.21,1,0.5,1.0,0.6,0.3,0.85,1,0.618
d77e9744-41d9-49b9-910d-b129a6fbed5f,destination,Milan,Italy,family,adventure,luxury,737.99,9,0.5,1.0,0.6,0.3,0.85,0,0.6373
592c4692-3739-4329-80a4-cf854c364428,destination,Auckland,New Zealand,family,spiritual,thrill,126.82,1,0.5,1.0,0.6,0.3,0.1,0,0.5422
81a07194-062a-4e73-81c8-def964fe1fe4,event,Makar Mela Sonepur,India,couple,culture,offbeat,1266.43,4,0.63,1.0,0.7,0.3,1.0,0,0.7456
549f6c16-385c-445a-81b2-c4dbf669049f,destination,Phoenix,United States,family,nature,relaxed,1754.02,3,0.5,1.0,0.6,0.3,1.0,0,0.6406
32f97b91-f17d-4b00-9107-742f8edfc787,destination,Baku,Azerbaijan,couple,adventure,luxury,389.18,4,0.5,1.0,0.6,0.3,0.35,0,0.5963
36fcffca-1956-463e-b0e3-490bdd3890fe,destination,Acapulco,Mexico,family,food,offbeat,1948.6,11,0.5,1.0,0.6,0.45,1.0,0,0.6984
fd69c300-4e5e-47f6-97a1-2169588720d5,destination,Hamilton Island,Australia,solo,spiritual,thrill,571.83,7,0.5,1.0,0.6,0.4,0.65,1,0.6565
11436295-ccf4-412f-bd8e-424d3c20e11d,destination,Vienna,Austria,solo,culture,relaxed,272.49,5,0.5,1.0,0.6,0.3,0.1,0,0.5788
2d6b65ab-428a-4d5f-bda2-b53885326401,destination,Nashville,United States,solo,adventure,luxury,6642.83,4,0.5,1.0,0.6,0.3,1.0,0,0.6603
2c54de3d-aeff-4681-9941-fba613b71076,destination,Granada,Nicaragua,couple,offbeat,thrill,1063.24,5,0.5,1.0,0.6,0.3,1.0,0,0.6143
e6fb2e20-63c0-4400-8f23-2a8b6c38d3f2,destination,Cali,Colombia,solo,nature,budget,4099.62,3,0.5,1.0,0.6,0.3,1.0,0,0.7038
b6473d50-7853-42ba-903f-ee9f63674b6c,trek,Markha Valley to Nimaling,India,solo,offbeat,relaxed,6702.73,6,0.69,0.65,0.6,0.3,1.0,1,0.8016
d70051d3-9e83-4576-8336-a80e3be8c1a3,destination,New York City,USA,couple,culture,offbeat,406.62,9,0.5,1.0,0.6,0.45,0.35,0,0.5984
ea5d34cd-bf58-4885-9414-28c50945f3e9,event,Bohag Bihu,India,solo,nature,budget,1595.18,3,0.81,0.2,0.7,0.3,1.0,0,0.5664
b6865727-c284-46ab-8af7-86bb6d8285f8,destination,Georgetown,Guyana,couple,nature,spiritual,6666.93,9,0.5,1.0,0.6,0.3,1.0,1,0.6879
c8f362c8-403a-4e4b-b885-8c4b4081a11b,event,Wachuma Ceremony,Peru,couple,culture,spiritual,438.09,5,0.52,1.0,0.7,0.3,1.0,0,0.6632
e7e27c43-7517-42e1-9066-59328135499f,destination,Antofagasta,Chile,family,adventure,offbeat,484.36,2,0.5,1.0,0.6,0.3,0.65,0,0.5831
3dae59d2-7679-4473-a72d-515601b79d84,destination,Jaipur,India,couple,food,offbeat,1182.05,7,0.5,1.0,0.6,0.3,1.0,0,0.6502
bee7e47b-99b6-4065-8187-0df9b26832f5,trek,Tongariro Alpine Crossing,New Zealand,solo,culture,offbeat,1374.94,9,0.93,0.2,0.6,0.3,1.0,0,0.6185
de938c75-73b9-47cb-adb8-de0655738afd,destination,Calgary,Canada,couple,spiritual,offbeat,301.42,2,0.5,0.2,0.6,0.3,0.35,0,0.3619
c8ab725d-b521-4f65-9640-28baa8619dc9,trek,Dzongri Trek,India,solo,adventure,relaxed,2321.8,7,0.77,0.2,0.6,0.75,1.0,0,0.6631
91643986-db36-4225-9205-4e5987b884fc,destination,Queenstown,New Zealand,family,offbeat,spiritual,182.81,5,0.5,1.0,0.6,0.3,0.1,0,0.4596
ceacc046-1e06-489b-9d85-685857d26199,destination,Siena,Italy,solo,adventure,spiritual,312.05,8,0.5,1.0,0.6,0.3,0.35,1,0.5742
963f7f8a-d35e-4b66-b4c9-5a17b3a7175e,destination,Ulaanbaatar,Mongolia,solo,offbeat,luxury,433.49,12,0.5,1.0,0.6,0.45,0.35,1,0.7789
c03d4bc9-7b60-4a1b-800f-5a0b7b98ca87,destination,Bilbao,Spain,couple,culture,offbeat,6987.79,7,0.5,1.0,0.6,0.3,1.0,0,0.6784
