item_id,item_type,item_name,country,user_type,interest,vibe,budget_usd,travel_month,popularity_score,season_match,difficulty_match,interest_match,budget_match,is_offbeat,recommendation_score
9113,destination,Queenstown,New Zealand,family,offbeat,budget,2286.15,8,0.57,0.62,0.92,0.36,0.78,0,0.57
9692,destination,Interlaken,Switzerland,couple,adventure,thrill,2728.27,10,0.53,0.88,0.96,0.96,0.72,0,0.93
9531,trek,Roopkund Trek,India,couple,offbeat,thrill,3072.87,6,0.4,0.97,0.61,0.72,0.65,0,0.83
9239,destination,Reykjavik,Iceland,couple,food,relaxed,4682.95,6,0.5,0.9,0.88,0.38,0.48,0,0.63
9397,event,Desert Festival,Morocco,family,culture,offbeat,7637.68,3,0.88,0.88,0.81,0.86,0.07,1,0.74
9597,event,Hornbill Festival,India,family,food,offbeat,7839.27,9,0.81,0.62,0.97,0.44,0.05,1,0.5
9203,event,Mawlid Festival,Egypt,family,culture,budget,6336.07,4,0.49,0.38,0.93,0.38,0.23,0,0.41
9936,trek,Roopkund Trek,India,family,adventure,spiritual,4469.72,2,0.31,0.62,0.22,0.84,0.48,0,0.65
9551,event,Yi Peng Lantern Festival,Thailand,family,offbeat,luxury,295.12,1,0.3,0.75,0.94,0.33,0.99,0,0.64
9437,destination,Ubud,Indonesia,family,food,budget,7899.35,7,0.55,0.86,0.84,0.17,0.08,0,0.47
9539,destination,Paro Valley,Bhutan,solo,culture,relaxed,5874.82,4,0.76,0.89,0.74,0.22,0.33,0,0.52
9377,destination,Da Lat,Vietnam,solo,nature,spiritual,1426.09,1,0.52,0.9,0.86,0.67,0.88,1,0.86
9245,trek,Salkantay Trek,Peru,family,offbeat,thrill,962.42,8,0.63,0.81,0.55,0.78,0.92,0,0.81
9127,event,Festival of the Sun,Peru,solo,nature,offbeat,3481.0,4,0.37,0.75,0.82,0.53,0.59,1,0.64
9021,destination,Reykjavik,Iceland,solo,nature,budget,7700.94,1,0.54,0.5,1.0,0.88,0.1,0,0.64
9816,destination,Essaouira,Morocco,family,nature,relaxed,7361.58,6,0.58,0.83,0.78,0.64,0.14,1,0.65
9781,event,Mawlid Festival,Egypt,couple,culture,offbeat,2669.85,10,0.44,0.98,0.88,0.29,0.69,1,0.65
9850,trek,Salkantay Trek,Peru,family,spiritual,budget,5927.58,12,0.74,0.62,0.55,0.15,0.3,0,0.36
9066,event,Sapporo Snow Festival,Japan,solo,spiritual,budget,401.21,1,0.49,0.88,0.72,0.47,0.97,0,0.71
9872,event,Sapporo Snow Festival,Japan,family,nature,luxury,4725.05,2,0.28,0.82,0.8,0.92,0.43,0,0.84
9891,destination,Interlaken,Switzerland,couple,offbeat,relaxed,6524.97,9,0.57,0.92,0.95,0.82,0.25,0,0.86
9630,trek,Fimmvorduhals Trail,Iceland,couple,spiritual,offbeat,5499.99,11,0.41,0.62,0.74,0.55,0.35,1,0.56
9091,destination,Paro Valley,Bhutan,couple,spiritual,spiritual,4764.55,11,0.53,0.5,0.91,0.84,0.47,0,0.67
9521,trek,Choquequirao Trek,Peru,couple,spiritual,thrill,1557.06,10,0.56,0.88,0.61,0.17,0.84,1,0.56
9419,event,Bali Arts Festival,Indonesia,family,spiritual,relaxed,2100.18,4,0.73,0.75,0.97,0.22,0.76,0,0.56
9517,trek,Fimmvorduhals Trail,Iceland,family,spiritual,budget,4972.25,11,0.62,0.62,0.55,0.23,0.42,0,0.43
9364,destination,Queenstown,New Zealand,family,nature,spiritual,5863.98,7,0.62,0.5,0.88,0.19,0.33,0,0.37
9508,trek,Fimmvorduhals Trail,Iceland,couple,food,spiritual,3284.26,10,0.87,0.75,0.74,0.22,0.63,0,0.52
9243,trek,Drakensberg Traverse,South Africa,couple,culture,thrill,7149.28,1,0.84,0.5,0.61,0.25,0.14,0,0.33
9159,destination,Da Lat,Vietnam,couple,nature,thrill,5614.69,6,0.69,0.75,0.77,0.75,0.36,1,0.69
9891,trek,Roopkund Trek,India,couple,culture,spiritual,7361.95,7,0.85,0.88,0.61,0.26,0.12,0,0.49
9399,trek,Roopkund Trek,India,family,adventure,offbeat,51.46,6,0.72,0.86,0.22,0.93,0.17,1,0.72
9636,event,Sapporo Snow Festival,Japan,couple,food,offbeat,7357.6,6,0.54,0.5,0.78,0.32,0.11,1,0.36
9505,destination,Interlaken,Switzerland,family,spiritual,relaxed,5021.86,10,0.66,0.88,0.98,0.12,0.43,0,0.52
9800,destination,Interlaken,Switzerland,couple,adventure,offbeat,5501.21,12,0.63,0.62,0.98,0.83,0.37,1,0.7
9642,trek,Fimmvorduhals Trail,Iceland,solo,culture,offbeat,5969.75,12,0.35,0.5,0.86,0.28,0.29,1,0.42
9957,destination,Ubud,Indonesia,family,offbeat,thrill,2437.99,10,0.54,0.86,0.95,0.28,0.76,0,0.62
9540,event,Hornbill Festival,India,solo,adventure,spiritual,3376.5,12,0.26,0.84,0.88,0.13,0.6,0,0.52
9745,trek,Roopkund Trek,India,solo,spiritual,offbeat,860.7,11,0.77,0.38,0.97,0.22,0.93,1,0.46
9217,destination,Da Lat,Vietnam,couple,culture,spiritual,7450.29,8,0.7,0.62,0.77,0.37,0.13,1,0.46
9397,destination,Pokhara,Nepal,solo,offbeat,budget,7589.74,1,0.77,0.75,0.96,0.41,0.11,0,0.54
9954,trek,Salkantay Trek,Peru,solo,spiritual,thrill,1010.19,8,0.53,0.9,0.86,0.38,0.91,0,0.69
9119,destination,Cairo,Egypt,couple,offbeat,budget,2761.35,10,0.54,0.97,0.87,0.43,0.72,0,0.71
9638,trek,Langtang Valley Trek,Nepal,couple,nature,offbeat,6676.21,11,0.63,0.5,0.74,0.82,0.2,1,0.61
9891,destination,Chiang Mai,Thailand,solo,nature,budget,7261.02,7,0.52,0.5,0.9,0.2,0.15,0,0.33
9525,destination,Queenstown,New Zealand,solo,spiritual,offbeat,6675.6,11,0.75,0.92,0.72,0.33,0.23,1,0.56
9172,destination,Ubud,Indonesia,couple,spiritual,relaxed,3352.68,2,0.64,0.75,0.83,0.42,0.64,0,0.61
9884,event,Desert Festival,Morocco,couple,spiritual,offbeat,2490.37,7,0.89,0.38,0.9,0.2,0.71,1,0.41
9031,event,Ice Music Festival,Norway,family,adventure,offbeat,4622.54,6,0.48,0.62,0.93,0.68,0.45,1,0.65
9442,event,Festival of the Sun,Peru,couple,adventure,budget,691.89,2,0.27,0.5,0.72,0.46,0.94,0,0.57
9878,destination,Rishikesh,India,family,offbeat,spiritual,3131.67,3,0.68,0.87,0.81,0.39,0.67,0,0.64
9670,destination,Queenstown,New Zealand,family,food,luxury,419.99,4,0.56,0.88,0.81,0.36,0.84,0,0.66
9454,event,Ice Music Festival,Norway,couple,offbeat,spiritual,2592.35,4,0.32,0.88,0.81,0.88,0.7,1,0.86
9124,event,Hornbill Festival,India,family,food,luxury,6540.26,3,0.59,0.62,0.75,0.2,0.21,0,0.4
9950,event,Desert Festival,Morocco,solo,adventure,offbeat,2076.96,11,0.76,0.75,0.92,0.43,0.77,1,0.64
9349,destination,Reykjavik,Iceland,family,offbeat,luxury,4537.93,11,0.74,0.75,0.75,0.64,0.5,0,0.67
9996,event,Sapporo Snow Festival,Japan,solo,offbeat,spiritual,1636.81,2,0.65,0.97,0.85,0.71,0.82,0,0.88
9857,trek,Choquequirao Trek,Peru,couple,food,spiritual,7288.82,1,0.56,0.62,0.61,0.45,0.13,1,0.48
9407,trek,Mount Kenya Circuit,Kenya,solo,nature,budget,7501.5,4,0.81,0.88,0.97,0.94,0.1,0,0.8
9567,destination,Essaouira,Morocco,solo,food,thrill,2911.67,4,0.73,0.81,0.86,0.25,0.7,1,0.57
9824,destination,Chiang Mai,Thailand,couple,offbeat,offbeat,2790.52,8,0.59,0.62,0.81,0.37,0.71,1,0.55
9878,trek,Fimmvorduhals Trail,Iceland,couple,culture,luxury,4481.81,11,0.25,0.62,0.74,0.28,0.48,0,0.48
9900,trek,Dientes Circuit,Chile,couple,adventure,offbeat,5796.26,10,0.7,0.75,0.61,0.65,0.31,1,0.63
9876,destination,Chiang Mai,Thailand,solo,nature,offbeat,4003.97,6,0.52,0.5,0.82,0.25,0.56,1,0.44
9150,trek,Fimmvorduhals Trail,Iceland,solo,culture,thrill,498.42,6,0.27,0.97,0.86,0.14,0.98,0,0.63
9711,destination,Bergen,Norway,family,spiritual,spiritual,7844.77,12,0.68,0.5,0.74,0.4,0.08,0,0.42
9373,destination,Pokhara,Nepal,couple,culture,luxury,6329.33,7,0.52,0.62,0.88,0.28,0.27,0,0.46
9764,event,Boun Ok Phansa,Laos,family,culture,budget,6598.02,6,0.36,0.5,0.76,0.17,0.2,0,0.31
9175,destination,Luang Prabang,Laos,solo,culture,budget,6527.35,8,0.61,0.62,0.79,0.89,0.25,0,0.69
9485,destination,Luang Prabang,Laos,solo,offbeat,spiritual,7566.96,4,0.5,0.75,0.95,0.24,0.12,0,0.47
9072,event,Bali Arts Festival,Indonesia,family,nature,spiritual,2131.34,7,0.93,0.92,0.79,0.5,0.76,0,0.72
9591,event,Festival of the Sun,Peru,couple,culture,budget,5570.67,6,0.82,0.98,0.89,0.92,0.33,0,0.88
9688,destination,Da Lat,Vietnam,solo,culture,luxury,3444.05,9,0.8,0.75,0.79,0.34,0.63,1,0.57
9402,event,Bali Arts Festival,Indonesia,solo,spiritual,thrill,6564.48,8,0.28,0.88,0.89,0.36,0.2,0,0.57
9011,destination,Interlaken,Switzerland,solo,culture,luxury,7600.5,3,0.57,0.75,0.84,0.14,0.11,0,0.42
9415,event,Bali Arts Festival,Indonesia,solo,offbeat,offbeat,3536.02,10,0.84,0.62,0.87,0.16,0.58,1,0.46
9865,trek,Langtang Valley Trek,Nepal,couple,food,budget,4376.42,9,0.67,0.5,0.74,0.4,0.49,0,0.48
9572,destination,Luang Prabang,Laos,couple,culture,spiritual,1055.81,7,0.62,0.5,0.84,0.93,0.93,0,0.79
9853,trek,Langtang Valley Trek,Nepal,solo,culture,spiritual,5036.83,7,0.29,0.75,0.86,0.36,0.41,0,0.55
9358,trek,Salkantay Trek,Peru,family,culture,offbeat,4580.64,1,0.84,0.5,0.55,0.38,0.46,1,0.45
9853,trek,Roopkund Trek,India,couple,offbeat,thrill,1050.31,1,0.91,0.5,0.61,0.7,0.91,0,0.65
9912,trek,Dientes Circuit,Chile,solo,adventure,thrill,2147.0,1,0.46,0.85,0.97,0.71,0.77,1,0.83
9721,destination,Essaouira,Morocco,couple,culture,luxury,5989.46,10,0.55,0.88,0.72,0.16,0.31,1,0.49
9055,destination,Queenstown,New Zealand,family,food,offbeat,2332.65,11,0.63,0.98,0.9,0.2,0.77,1,0.63
9632,event,Ice Music Festival,Norway,couple,food,budget,5334.62,11,0.47,0.62,0.84,0.18,0.36,1,0.43
9087,trek,Langtang Valley Trek,Nepal,family,spiritual,budget,3572.42,1,0.57,0.75,0.55,0.5,0.59,0,0.61
9301,trek,Fimmvorduhals Trail,Iceland,solo,spiritual,offbeat,4920.29,4,0.31,0.75,0.86,0.52,0.42,1,0.62
9219,event,Mawlid Festival,Egypt,couple,adventure,thrill,2076.4,1,0.43,0.75,0.99,0.15,0.77,0,0.54
9206,trek,Drakensberg Traverse,South Africa,couple,food,relaxed,2758.02,4,0.52,0.88,0.61,0.5,0.69,0,0.67
9407,destination,Medellin,Colombia,couple,food,budget,3543.96,8,0.66,0.5,0.95,0.86,0.62,0,0.71
9331,destination,Cairo,Egypt,family,nature,relaxed,2164.53,9,0.5,0.88,0.78,0.4,0.79,0,0.66
9330,destination,Sapa,Vietnam,couple,nature,spiritual,4364.06,6,0.71,0.62,0.88,0.91,0.52,0,0.75
9842,event,Ice Music Festival,Norway,family,culture,offbeat,4135.61,7,0.44,0.5,0.95,0.37,0.51,1,0.49
9204,event,Boun Ok Phansa,Laos,couple,adventure,luxury,1184.64,5,0.63,0.38,0.74,0.48,0.88,0,0.53
9635,trek,Dientes Circuit,Chile,solo,nature,thrill,7899.52,1,0.69,0.95,0.97,0.79,0.05,1,0.76
9686,event,Bali Arts Festival,Indonesia,family,nature,offbeat,2713.92,6,0.7,0.94,0.85,0.21,0.69,1,0.6
9862,trek,Drakensberg Traverse,South Africa,family,adventure,offbeat,7072.48,12,0.68,0.62,0.22,0.83,0.15,1,0.59
9794,trek,Nakasendo Trail,Japan,solo,nature,thrill,485.32,11,0.3,0.84,0.92,0.28,0.98,0,0.65
9385,destination,Ubud,Indonesia,family,offbeat,offbeat,6621.6,5,0.6,0.97,0.82,0.21,0.23,1,0.54
9507,trek,Fimmvorduhals Trail,Iceland,couple,spiritual,relaxed,2026.39,6,0.78,0.98,0.74,0.15,0.78,0,0.59
9505,trek,Dientes Circuit,Chile,couple,culture,spiritual,2137.33,1,0.72,0.89,0.61,0.51,0.77,1,0.69
9101,trek,Hooker Valley Track,New Zealand,solo,spiritual,offbeat,1033.06,5,0.35,0.75,0.92,0.26,0.91,1,0.59
9509,destination,Medellin,Colombia,family,culture,offbeat,1246.43,2,0.64,0.92,0.87,0.19,0.91,1,0.62
9127,destination,Bergen,Norway,family,offbeat,thrill,5049.75,2,0.78,0.62,0.82,0.59,0.43,0,0.6
9291,trek,Mount Kenya Circuit,Kenya,family,nature,offbeat,179.0,7,0.62,0.5,0.22,0.85,0.6,1,0.63
9851,trek,Hooker Valley Track,New Zealand,couple,food,budget,5849.5,5,0.57,0.75,0.94,0.24,0.31,0,0.5
9131,event,Ice Music Festival,Norway,solo,spiritual,offbeat,445.82,12,0.9,0.75,0.88,0.26,0.97,1,0.6
9927,event,Hornbill Festival,India,couple,spiritual,relaxed,3162.29,9,0.3,0.62,0.72,0.21,0.63,0,0.47
9418,destination,Da Lat,Vietnam,family,nature,spiritual,3836.56,6,0.58,0.75,0.82,0.71,0.58,1,0.72
9875,event,Festival of the Sun,Peru,couple,offbeat,offbeat,2425.21,12,0.8,0.25,0.86,0.4,0.72,1,0.44
9266,destination,Rishikesh,India,couple,nature,offbeat,5185.98,1,0.79,0.8,0.99,0.37,0.41,1,0.59
9905,destination,Ubud,Indonesia,couple,nature,offbeat,7219.16,1,0.5,0.62,0.76,0.19,0.16,1,0.38
9365,destination,Pokhara,Nepal,solo,food,luxury,5198.65,6,0.78,0.5,0.74,0.11,0.41,0,0.34
9799,event,Bali Arts Festival,Indonesia,family,adventure,offbeat,3784.44,7,0.7,0.86,0.82,0.41,0.55,1,0.63
9607,trek,Roopkund Trek,India,family,spiritual,spiritual,4510.68,3,0.44,0.75,0.22,0.47,0.47,0,0.54
9528,trek,Dientes Circuit,Chile,solo,culture,spiritual,5360.45,4,0.77,0.88,0.97,0.53,0.37,1,0.67
9686,trek,Roopkund Trek,India,solo,food,relaxed,4865.03,7,0.74,0.88,0.97,0.44,0.43,0,0.65
9278,destination,Medellin,Colombia,solo,offbeat,budget,6285.5,3,0.63,0.89,0.98,0.39,0.28,0,0.61
9198,trek,Langtang Valley Trek,Nepal,solo,adventure,luxury,6292.91,4,0.85,0.84,0.86,0.65,0.25,0,0.68
9559,destination,Luang Prabang,Laos,family,culture,spiritual,6059.45,5,0.74,0.62,0.78,0.86,0.31,0,0.69
9290,trek,Nakasendo Trail,Japan,solo,offbeat,budget,1150.24,5,0.76,0.81,0.92,0.26,0.89,0,0.61
9878,destination,Interlaken,Switzerland,solo,adventure,luxury,2164.6,7,0.55,0.89,0.91,0.9,0.79,0,0.94
9486,destination,Reykjavik,Iceland,solo,culture,spiritual,7631.39,11,0.6,0.75,0.77,0.4,0.11,0,0.52
9559,destination,Bergen,Norway,couple,food,offbeat,4417.78,1,0.53,0.5,0.74,0.44,0.51,1,0.5
9445,destination,Chiang Mai,Thailand,couple,offbeat,budget,7040.2,6,0.61,0.5,0.9,0.15,0.18,0,0.32
9046,event,Hornbill Festival,India,couple,culture,spiritual,6379.58,1,0.61,0.88,0.78,0.85,0.23,0,0.78
9634,destination,Ubud,Indonesia,couple,offbeat,relaxed,2861.09,11,0.71,0.88,0.76,0.31,0.7,0,0.61
9379,destination,Pokhara,Nepal,couple,food,budget,540.61,5,0.7,0.38,0.86,0.31,0.99,0,0.49
9867,event,Sapporo Snow Festival,Japan,family,offbeat,relaxed,7425.47,7,0.54,0.38,0.95,0.6,0.1,0,0.48
9674,event,Ice Music Festival,Norway,couple,culture,spiritual,1390.98,4,0.8,0.88,0.74,0.23,0.85,1,0.6
9417,trek,Mount Kenya Circuit,Kenya,solo,spiritual,offbeat,6825.5,11,0.41,0.75,0.97,0.3,0.18,1,0.51
9052,event,Ice Music Festival,Norway,couple,culture,thrill,2101.6,5,0.44,0.75,0.91,0.4,0.76,1,0.63
9175,destination,Chiang Mai,Thailand,solo,adventure,offbeat,1852.09,1,0.52,0.98,0.98,0.32,0.83,1,0.69
9829,trek,Hooker Valley Track,New Zealand,couple,nature,relaxed,1565.74,6,0.68,0.62,0.94,0.85,0.84,0,0.85
9126,event,Yi Peng Lantern Festival,Thailand,family,spiritual,spiritual,7652.39,9,0.65,0.75,0.75,0.28,0.07,0,0.46
9681,destination,Ubud,Indonesia,solo,culture,relaxed,3394.36,4,0.57,1.0,0.84,0.5,0.64,0,0.73
9565,event,Yi Peng Lantern Festival,Thailand,solo,culture,budget,6730.35,3,0.66,0.5,0.8,0.92,0.18,0,0.65
9077,event,Ice Music Festival,Norway,family,food,thrill,6883.39,2,0.45,0.82,0.78,0.41,0.16,1,0.55
9236,destination,Sapa,Vietnam,family,food,relaxed,3960.27,6,0.53,0.62,0.79,0.22,0.57,0,0.47
9531,trek,Dientes Circuit,Chile,solo,offbeat,thrill,6122.87,1,0.45,1.0,0.97,0.97,0.27,1,0.92
9005,destination,Essaouira,Morocco,couple,culture,thrill,1704.23,6,0.65,0.84,0.93,0.28,0.85,1,0.63
9763,trek,Roopkund Trek,India,couple,spiritual,offbeat,369.51,7,0.48,0.88,0.61,0.24,0.99,1,0.61
9208,event,Hornbill Festival,India,solo,culture,luxury,6119.24,8,0.46,0.5,0.75,0.86,0.26,0,0.63
9877,trek,Hooker Valley Track,New Zealand,solo,culture,spiritual,2053.94,5,0.53,0.75,0.92,0.2,0.78,0,0.55
9636,destination,Interlaken,Switzerland,family,culture,relaxed,4366.93,11,0.56,0.75,0.9,0.11,0.52,0,0.47
9456,destination,Chiang Mai,Thailand,family,food,luxury,1361.06,11,0.67,0.84,0.8,0.96,0.89,0,0.96
9704,destination,Queenstown,New Zealand,family,adventure,offbeat,1008.09,2,0.51,0.85,0.84,0.24,0.94,1,0.62
9308,event,Desert Festival,Morocco,solo,offbeat,spiritual,5463.59,4,0.7,0.75,0.89,0.19,0.34,0,0.48
9201,destination,Pokhara,Nepal,family,adventure,relaxed,7256.9,1,0.52,0.75,0.84,0.46,0.16,0,0.55
9458,trek,Dientes Circuit,Chile,family,food,spiritual,6660.44,12,0.45,0.98,0.22,0.18,0.2,1,0.47
9060,trek,Drakensberg Traverse,South Africa,family,offbeat,spiritual,595.22,12,0.44,0.62,0.22,0.69,0.96,0,0.66
9702,destination,Sapa,Vietnam,solo,spiritual,spiritual,1002.26,8,0.52,0.88,0.83,0.35,0.94,0,0.67
9605,destination,Da Lat,Vietnam,couple,culture,spiritual,669.47,5,0.58,0.88,0.81,0.39,0.98,1,0.69
9378,event,Sapporo Snow Festival,Japan,couple,food,relaxed,1527.64,8,0.45,0.25,0.97,0.53,0.83,0,0.52
9700,trek,Choquequirao Trek,Peru,couple,food,offbeat,5756.25,3,0.61,0.88,0.61,0.29,0.32,1,0.53
9512,trek,Hooker Valley Track,New Zealand,family,nature,thrill,1215.61,3,0.32,0.89,0.9,0.98,0.89,0,0.95
9404,trek,Nakasendo Trail,Japan,couple,nature,budget,3777.93,1,0.64,0.75,0.94,0.13,0.57,0,0.49
9286,trek,Dientes Circuit,Chile,family,food,spiritual,3933.27,11,0.71,0.88,0.22,0.1,0.55,1,0.45
9567,event,Sapporo Snow Festival,Japan,family,nature,offbeat,4499.75,10,0.59,0.5,0.95,0.85,0.46,1,0.68
9604,trek,Langtang Valley Trek,Nepal,solo,culture,thrill,4945.53,6,0.5,0.88,0.86,0.44,0.42,0,0.63
9810,event,Desert Festival,Morocco,family,food,thrill,3135.64,3,0.42,0.88,0.86,0.38,0.63,0,0.64
9971,trek,Langtang Valley Trek,Nepal,solo,nature,luxury,7323.56,5,0.61,0.86,0.86,0.99,0.12,0,0.82
9588,event,Sapporo Snow Festival,Japan,solo,spiritual,relaxed,2908.49,1,0.37,0.88,0.76,0.37,0.66,0,0.63
9996,destination,Interlaken,Switzerland,solo,adventure,budget,5124.59,12,0.7,0.62,0.87,0.84,0.42,0,0.7
9434,trek,Roopkund Trek,India,family,food,budget,5227.7,6,0.4,0.91,0.22,0.15,0.38,0,0.46
9846,event,Ice Music Festival,Norway,solo,nature,thrill,1992.09,9,0.45,0.38,1.0,0.58,0.78,1,0.58
9611,destination,Interlaken,Switzerland,family,culture,budget,5641.25,11,0.75,0.75,0.86,0.39,0.36,0,0.56
9941,event,Ice Music Festival,Norway,couple,culture,luxury,7716.25,12,0.36,0.75,0.89,0.16,0.06,1,0.42
9479,trek,Mount Kenya Circuit,Kenya,family,adventure,spiritual,232.43,8,0.36,0.38,0.22,0.69,0.77,0,0.55
9154,destination,Ubud,Indonesia,couple,adventure,thrill,3361.58,8,0.69,0.92,0.79,0.15,0.64,0,0.56
9749,event,Mawlid Festival,Egypt,couple,adventure,offbeat,1343.29,2,0.44,0.62,0.87,0.47,0.86,1,0.62
9791,destination,Luang Prabang,Laos,family,culture,spiritual,1666.91,5,0.63,0.62,0.88,0.87,0.85,0,0.82
9636,destination,Ubud,Indonesia,solo,spiritual,luxury,384.34,6,0.58,0.91,0.91,0.36,0.77,0,0.67
9686,trek,Choquequirao Trek,Peru,couple,nature,spiritual,88.98,11,0.33,0.75,0.61,0.8,0.3,1,0.69
9924,event,Ice Music Festival,Norway,solo,culture,budget,424.71,8,0.49,0.38,0.78,0.27,0.97,1,0.46
9155,trek,Langtang Valley Trek,Nepal,family,offbeat,spiritual,2960.24,3,0.93,0.87,0.55,0.66,0.67,0,0.72
9828,trek,Roopkund Trek,India,solo,culture,offbeat,3345.28,5,0.84,0.83,0.97,0.47,0.62,1,0.67
9214,event,Yi Peng Lantern Festival,Thailand,solo,spiritual,relaxed,6098.2,12,0.38,0.88,0.89,0.42,0.26,0,0.6
9612,trek,Dientes Circuit,Chile,couple,culture,budget,619.71,11,0.69,0.88,0.61,0.51,0.96,1,0.72
9162,destination,Rishikesh,India,couple,food,thrill,3998.04,7,0.5,0.75,0.78,0.49,0.56,0,0.62
9577,trek,Mount Kenya Circuit,Kenya,couple,culture,luxury,6340.99,12,0.34,0.88,0.61,0.43,0.24,0,0.58
9418,destination,Ubud,Indonesia,family,food,luxury,5741.57,6,0.68,0.97,0.99,0.25,0.34,0,0.59
9070,trek,Drakensberg Traverse,South Africa,family,nature,relaxed,4716.65,9,0.53,0.91,0.22,0.74,0.45,0,0.7
9586,destination,Cairo,Egypt,couple,spiritual,spiritual,1945.33,5,0.55,0.75,0.8,0.27,0.82,0,0.57
9417,event,Festival of the Sun,Peru,couple,spiritual,thrill,5928.39,2,0.5,0.5,0.86,0.51,0.28,0,0.51
9819,event,Boun Ok Phansa,Laos,family,spiritual,relaxed,3270.34,5,0.8,0.38,0.86,0.93,0.62,0,0.68
9677,trek,Hooker Valley Track,New Zealand,couple,spiritual,budget,7035.73,12,0.33,0.98,0.94,0.26,0.16,0,0.56
9038,trek,Nakasendo Trail,Japan,couple,offbeat,luxury,4550.98,11,0.49,0.9,0.94,0.47,0.47,0,0.67
9355,destination,Cairo,Egypt,family,spiritual,offbeat,5703.45,4,0.51,0.88,0.92,0.26,0.35,1,0.56
9885,destination,Ubud,Indonesia,family,spiritual,luxury,237.56,3,0.58,0.88,0.85,0.15,0.48,0,0.53
9480,trek,Dientes Circuit,Chile,couple,adventure,thrill,7098.75,8,0.57,0.5,0.61,0.73,0.15,1,0.55
9849,trek,Langtang Valley Trek,Nepal,couple,nature,spiritual,5402.02,7,0.29,0.75,0.74,0.9,0.36,0,0.79
9001,trek,Roopkund Trek,India,solo,adventure,spiritual,5963.86,5,0.67,0.89,0.97,0.86,0.29,0,0.85
9206,event,Boun Ok Phansa,Laos,family,adventure,luxury,1831.99,7,0.91,0.62,0.93,0.51,0.8,0,0.63
9715,trek,Mount Kenya Circuit,Kenya,family,spiritual,luxury,5465.41,11,0.77,0.75,0.22,0.44,0.35,0,0.51
9168,trek,Nakasendo Trail,Japan,couple,adventure,budget,3292.68,9,0.28,0.84,0.94,0.43,0.63,0,0.65
9368,destination,Chiang Mai,Thailand,family,food,budget,1441.28,9,0.67,0.75,0.84,0.94,0.88,0,0.93
9468,trek,Roopkund Trek,India,solo,nature,thrill,4815.83,3,0.68,0.75,0.97,0.78,0.44,0,0.74
9552,destination,Medellin,Colombia,family,food,luxury,5278.13,2,0.6,0.96,0.94,0.84,0.4,0,0.84
9876,destination,Interlaken,Switzerland,family,spiritual,thrill,6795.23,6,0.71,0.95,0.88,0.35,0.21,0,0.59
9655,trek,Nakasendo Trail,Japan,family,adventure,budget,6290.6,11,0.75,0.88,0.9,0.15,0.25,0,0.5
9499,event,Sapporo Snow Festival,Japan,solo,food,luxury,5419.36,7,0.61,0.38,0.89,0.28,0.35,0,0.39
9010,destination,Medellin,Colombia,couple,food,relaxed,1336.98,12,0.59,0.81,0.76,0.98,0.9,0,0.94
